Provincia,Casos Confirmados,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
El Seibo,0,2.9,0,malaria,19,2022
Elías Piña,0,0.0,0,malaria,19,2022
Espaillat,0,0.0,0,malaria,19,2022
Extranjero,0,0.1,0,malaria,19,2022
Hato Mayor,0,0.0,0,malaria,19,2022
Hermanas Mirabal,0,0.0,0,malaria,19,2022
Independencia,0,0.0,0,malaria,19,2022
La Altagracia,0,17.5,0,malaria,19,2022
La Romana,0,0.0,0,malaria,19,2022
La Vega,0,0.0,0,malaria,19,2022
María Trinidad Sánchez,0,0.0,0,malaria,19,2022
Monseñor Nouel,0,0.0,0,malaria,19,2022
Monte Cristi,0,0.0,0,malaria,19,2022
Monte Plata,0,0.0,0,malaria,19,2022
Pedernales,1,15.3,0,malaria,19,2022
Peravia,0,0.0,0,malaria,19,2022
Puerto Plata,0,0.0,0,malaria,19,2022
Samaná,0,0.0,0,malaria,19,2022
San Cristóbal,0,0.4,0,malaria,19,2022
San José de Ocoa,0,0.0,0,malaria,19,2022
San Juan,10,69.3,0,malaria,19,2022
San Pedro de Macorís,0,0.0,0,malaria,19,2022
Santiago,0,0.0,0,malaria,19,2022
Santiago Rodríguez,0,0.0,0,malaria,19,2022
Santo Domingo,0,0.1,0,malaria,19,2022
Sánchez Ramírez,0,0.0,0,malaria,19,2022
Valverde,0,0.0,0,malaria,19,2022
Azua,0,19.8,0,malaria,20,2022
Baoruco,0,12.8,0,malaria,20,2022
Barahona,0,0.0,0,malaria,20,2022
Dajabón,0,3.9,0,malaria,20,2022
Distrito Nacional,0,0.5,0,malaria,20,2022
Duarte,0,0.0,0,malaria,20,2022
El Seibo,0,2.7,0,malaria,20,2022
Elías Piña,0,0.0,0,malaria,20,2022
Espaillat,0,0.0,0,malaria,20,2022
Extranjero,0,0.1,0,malaria,20,2022
Hato Mayor,0,0.0,0,malaria,20,2022
Hermanas Mirabal,0,0.0,0,malaria,20,2022
Independencia,0,0.0,0,malaria,20,2022
La Altagracia,0,16.6,0,malaria,20,2022
La Romana,0,0.0,0,malaria,20,2022
La Vega,0,0.0,0,malaria,20,2022
María Trinidad Sánchez,0,0.0,0,malaria,20,2022
Monseñor Nouel,0,0.0,0,malaria,20,2022
Monte Cristi,0,0.0,0,malaria,20,2022
Monte Plata,0,0.0,0,malaria,20,2022
Pedernales,0,14.5,0,malaria,20,2022
Peravia,0,0.0,0,malaria,20,2022
Puerto Plata,0,0.0,0,malaria,20,2022
Samaná,0,0.0,0,malaria,20,2022
San Cristóbal,0,0.4,0,malaria,20,2022
San José de Ocoa,0,0.0,0,malaria,20,2022
San Juan,9,76.6,0,malaria,20,2022
San Pedro de Macorís,0,0.0,0,malaria,20,2022
Santiago,0,0.0,0,malaria,20,2022
Santiago Rodríguez,0,0.0,0,malaria,20,2022
Santo Domingo,0,0.1,0,malaria,20,2022
Sánchez Ramírez,0,0.0,0,malaria,20,2022
Valverde,0,0.0,0,malaria,20,2022
Azua,0,18.8,0,malaria,21,2022
Baoruco,0,12.1,0,malaria,21,2022
Barahona,0,0.0,0,malaria,21,2022
Dajabón,0,3.7,0,malaria,21,2022
Distrito Nacional,0,0.5,0,malaria,21,2022
Duarte,0,0.0,0,malaria,21,2022
El Seibo,0,2.6,0,malaria,21,2022
Elías Piña,0,0.0,0,malaria,21,2022
Espaillat,0,0.0,0,malaria,21,2022
Extranjero,0,0.1,0,malaria,21,2022
Hato Mayor,0,0.0,0,malaria,21,2022
Hermanas Mirabal,0,0.0,0,malaria,21,2022
Independencia,0,0.0,0,malaria,21,2022
La Altagracia,0,15.8,0,malaria,21,2022
La Romana,0,0.0,0,malaria,21,2022
La Vega,0,0.0,0,malaria,21,2022
María Trinidad Sánchez,0,0.0,0,malaria,21,2022
Monseñor Nouel,0,0.0,0,malaria,21,2022
Monte Cristi,0,0.0,0,malaria,21,2022
Monte Plata,0,0.0,0,malaria,21,2022
Pedernales,0,13.8,0,malaria,21,2022
Peravia,0,0.0,0,malaria,21,2022
Puerto Plata,0,0.0,0,malaria,21,2022
Samaná,0,0.0,0,malaria,21,2022
San Cristóbal,0,0.4,0,malaria,21,2022
San José de Ocoa,0,0.0,0,malaria,21,2022
San Juan,7,80.9,0,malaria,21,2022
San Pedro de Macorís,0,0.0,0,malaria,21,2022
Santiago,0,0.0,0,malaria,21,2022
Santiago Rodríguez,0,0.0,0,malaria,21,2022
Santo Domingo,0,0.1,0,malaria,21,2022
Sánchez Ramírez,0,0.0,0,malaria,21,2022
Valverde,0,0.0,0,malaria,21,2022
Azua,1,19.0,0,malaria,22,2022
Baoruco,0,11.6,0,malaria,22,2022
Barahona,0,0.0,0,malaria,22,2022
Dajabón,0,3.5,0,malaria,22,2022
Distrito Nacional,0,0.4,0,malaria,22,2022
Duarte,0,0.0,0,malaria,22,2022
El Seibo,0,2.5,0,malaria,22,2022
Elías Piña,0,0.0,0,malaria,22,2022
Espaillat,0,0.0,0,malaria,22,2022
Extranjero,0,0.1,0,malaria,22,2022
Hato Mayor,0,0.0,0,malaria,22,2022
Hermanas Mirabal,0,0.0,0,malaria,22,2022
Independencia,0,0.0,0,malaria,22,2022
La Altagracia,0,15.1,0,malaria,22,2022
La Romana,0,0.0,0,malaria,22,2022
La Vega,0,0.0,0,malaria,22,2022
María Trinidad Sánchez,0,0.0,0,malaria,22,2022
Monseñor Nouel,0,0.0,0,malaria,22,2022
Monte Cristi,0,0.0,0,malaria,22,2022
Monte Plata,0,0.0,0,malaria,22,2022
Pedernales,0,13.2,0,malaria,22,2022
Peravia,0,0.0,0,malaria,22,2022
Puerto Plata,0,0.0,0,malaria,22,2022
Samaná,0,0.0,0,malaria,22,2022
San Cristóbal,0,0.4,0,malaria,22,2022
San José de Ocoa,0,0.0,0,malaria,22,2022
San Juan,8,85.9,0,malaria,22,2022
San Pedro de Macorís,0,0.0,0,malaria,22,2022
Santiago,0,0.0,0,malaria,22,2022
Santiago Rodríguez,0,0.0,0,malaria,22,2022
Santo Domingo,0,0.1,0,malaria,22,2022
Sánchez Ramírez,0,0.0,0,malaria,22,2022
Valverde,0,0.0,0,malaria,22,2022
Azua,0,18.2,0,malaria,23,2022
Baoruco,0,11.1,0,malaria,23,2022
Barahona,0,0.0,0,malaria,23,2022
Dajabón,0,3.4,0,malaria,23,2022
Distrito Nacional,0,0.4,0,malaria,23,2022
Duarte,0,0.0,0,malaria,23,2022
El Seibo,0,2.4,0,malaria,23,2022
Elías Piña,1,3.6,0,malaria,23,2022
Espaillat,0,0.0,0,malaria,23,2022
Extranjero,0,0.1,0,malaria,23,2022
Hato Mayor,0,0.0,0,malaria,23,2022
Hermanas Mirabal,0,0.0,0,malaria,23,2022
Independencia,0,0.0,0,malaria,23,2022
La Altagracia,0,14.4,0,malaria,23,2022
La Romana,0,0.0,0,malaria,23,2022
La Vega,0,0.0,0,malaria,23,2022
María Trinidad Sánchez,0,0.0,0,malaria,23,2022
Monseñor Nouel,0,0.0,0,malaria,23,2022
Monte Cristi,0,0.0,0,malaria,23,2022
Monte Plata,0,0.0,0,malaria,23,2022
Pedernales,0,12.6,0,malaria,23,2022
Peravia,0,0.0,0,malaria,23,2022
Puerto Plata,0,0.0,0,malaria,23,2022
Samaná,0,0.0,0,malaria,23,2022
San Cristóbal,0,0.3,0,malaria,23,2022
San José de Ocoa,0,0.0,0,malaria,23,2022
San Juan,1,83.2,0,malaria,23,2022
San Pedro de Macorís,0,0.0,0,malaria,23,2022
Santiago,0,0.0,0,malaria,23,2022
Santiago Rodríguez,0,0.0,0,malaria,23,2022
Santo Domingo,0,0.1,0,malaria,23,2022
Sánchez Ramírez,0,0.0,0,malaria,23,2022
Valverde,0,0.0,0,malaria,23,2022
Azua,1,20.4,0,malaria,24,2022
Baoruco,0,10.6,0,malaria,24,2022
Barahona,0,0.0,0,malaria,24,2022
Dajabón,0,3.2,0,malaria,24,2022
Distrito Nacional,0,0.4,0,malaria,24,2022
Duarte,0,0.0,0,malaria,24,2022
El Seibo,0,2.3,0,malaria,24,2022
Elías Piña,0,3.4,0,malaria,24,2022
Espaillat,0,0.0,0,malaria,24,2022
Extranjero,0,0.1,0,malaria,24,2022
Hato Mayor,0,0.0,0,malaria,24,2022
Hermanas Mirabal,0,0.0,0,malaria,24,2022
Independencia,0,0.0,0,malaria,24,2022
La Altagracia,1,14.4,0,malaria,24,2022
La Romana,0,0.0,0,malaria,24,2022
La Vega,0,0.0,0,malaria,24,2022
María Trinidad Sánchez,0,0.0,0,malaria,24,2022
Monseñor Nouel,0,0.0,0,malaria,24,2022
Monte Cristi,0,0.0,0,malaria,24,2022
Monte Plata,0,0.0,0,malaria,24,2022
Pedernales,0,12.1,0,malaria,24,2022
Peravia,0,0.0,0,malaria,24,2022
Puerto Plata,0,0.0,0,malaria,24,2022
Samaná,0,0.0,0,malaria,24,2022
San Cristóbal,0,0.3,0,malaria,24,2022
San José de Ocoa,0,0.0,0,malaria,24,2022
San Juan,13,98.7,0,malaria,24,2022
San Pedro de Macorís,0,0.0,0,malaria,24,2022
Santiago,0,0.0,0,malaria,24,2022
Santiago Rodríguez,0,0.0,0,malaria,24,2022
Santo Domingo,0,0.1,0,malaria,24,2022
Sánchez Ramírez,0,0.0,0,malaria,24,2022
Valverde,0,0.0,0,malaria,24,2022
Azua,0,19.6,0,malaria,25,2022
Baoruco,0,10.2,0,malaria,25,2022
Barahona,0,1.1,0,malaria,25,2022
Dajabón,0,3.1,0,malaria,25,2022
Distrito Nacional,0,0.4,0,malaria,25,2022
Duarte,0,0.0,0,malaria,25,2022
El Seibo,0,2.2,0,malaria,25,2022
Elías Piña,0,3.3,0,malaria,25,2022
Espaillat,0,0.0,0,malaria,25,2022
Extranjero,0,0.1,0,malaria,25,2022
Hato Mayor,0,0.0,0,malaria,25,2022
Hermanas Mirabal,0,0.0,0,malaria,25,2022
Independencia,0,0.0,0,malaria,25,2022
La Altagracia,0,13.8,0,malaria,25,2022
La Romana,0,0.0,0,malaria,25,2022
La Vega,0,0.0,0,malaria,25,2022
María Trinidad Sánchez,0,0.0,0,malaria,25,2022
Monseñor Nouel,0,0.0,0,malaria,25,2022
Monte Cristi,0,0.0,0,malaria,25,2022
Monte Plata,0,0.0,0,malaria,25,2022
Pedernales,0,11.6,0,malaria,25,2022
Peravia,0,0.0,0,malaria,25,2022
Puerto Plata,0,0.0,0,malaria,25,2022
Samaná,0,0.0,0,malaria,25,2022
San Cristóbal,0,0.3,0,malaria,25,2022
San José de Ocoa,0,0.0,0,malaria,25,2022
San Juan,0,94.7,0,malaria,25,2022
San Pedro de Macorís,0,0.0,0,malaria,25,2022
Santiago,0,0.0,0,malaria,25,2022
Santiago Rodríguez,0,0.0,0,malaria,25,2022
Santo Domingo,0,0.1,0,malaria,25,2022
Sánchez Ramírez,0,0.0,0,malaria,25,2022
Valverde,0,0.0,0,malaria,25,2022
Azua,0,18.8,0,malaria,26,2022
Baoruco,0,9.8,0,malaria,26,2022
Barahona,0,1.1,0,malaria,26,2022
Dajabón,0,3.0,0,malaria,26,2022
Distrito Nacional,0,0.4,0,malaria,26,2022
Duarte,0,0.0,0,malaria,26,2022
El Seibo,0,2.1,0,malaria,26,2022
Elías Piña,0,3.2,0,malaria,26,2022
Espaillat,0,0.0,0,malaria,26,2022
Extranjero,0,0.1,0,malaria,26,2022
Hato Mayor,0,0.0,0,malaria,26,2022
Hermanas Mirabal,0,0.0,0,malaria,26,2022
Independencia,0,0.0,0,malaria,26,2022
La Altagracia,0,13.3,0,malaria,26,2022
La Romana,0,0.0,0,malaria,26,2022
La Vega,0,0.0,0,malaria,26,2022
María Trinidad Sánchez,0,0.0,0,malaria,26,2022
Monseñor Nouel,0,0.0,0,malaria,26,2022
Monte Cristi,0,0.0,0,malaria,26,2022
Monte Plata,0,0.0,0,malaria,26,2022
Pedernales,0,11.2,0,malaria,26,2022
Peravia,0,0.0,0,malaria,26,2022
Puerto Plata,0,0.0,0,malaria,26,2022
Samaná,0,0.0,0,malaria,26,2022
San Cristóbal,0,0.3,0,malaria,26,2022
San José de Ocoa,0,0.0,0,malaria,26,2022
San Juan,0,95.7,0,malaria,26,2022
San Pedro de Macorís,0,0.0,0,malaria,26,2022
Santiago,0,0.0,0,malaria,26,2022
Santiago Rodríguez,0,0.0,0,malaria,26,2022
Santo Domingo,0,0.1,0,malaria,26,2022
Sánchez Ramírez,0,0.0,0,malaria,26,2022
Valverde,0,0.0,0,malaria,26,2022
Azua,0,19.0,0,malaria,27,2022
Baoruco,0,9.4,0,malaria,27,2022
Barahona,0,1.0,0,malaria,27,2022
Dajabón,0,2.9,0,malaria,27,2022
Distrito Nacional,0,0.4,0,malaria,27,2022
Duarte,0,0.0,0,malaria,27,2022
El Seibo,0,2.0,0,malaria,27,2022
Elías Piña,0,3.1,0,malaria,27,2022
Espaillat,0,0.0,0,malaria,27,2022
Extranjero,1,0.1,0,malaria,27,2022
Hato Mayor,0,0.0,0,malaria,27,2022
Hermanas Mirabal,0,0.0,0,malaria,27,2022
Independencia,0,0.0,0,malaria,27,2022
La Altagracia,0,12.8,0,malaria,27,2022
La Romana,0,0.0,0,malaria,27,2022
La Vega,0,0.0,0,malaria,27,2022
María Trinidad Sánchez,0,0.0,0,malaria,27,2022
Monseñor Nouel,0,0.0,0,malaria,27,2022
Monte Cristi,0,0.0,0,malaria,27,2022
Monte Plata,0,0.0,0,malaria,27,2022
Pedernales,0,10.7,0,malaria,27,2022
Peravia,0,0.0,0,malaria,27,2022
Puerto Plata,0,0.0,0,malaria,27,2022
Samaná,0,0.0,0,malaria,27,2022
San Cristóbal,0,0.3,0,malaria,27,2022
San José de Ocoa,0,0.0,0,malaria,27,2022
San Juan,4,101.0,0,malaria,27,2022
San Pedro de Macorís,0,0.0,0,malaria,27,2022
Santiago,0,0.0,0,malaria,27,2022
Santiago Rodríguez,0,0.0,0,malaria,27,2022
Santo Domingo,0,0.1,0,malaria,27,2022
Sánchez Ramírez,0,0.0,0,malaria,27,2022
Valverde,0,0.0,0,malaria,27,2022
Azua,1,19.1,0,malaria,28,2022
Baoruco,0,9.1,0,malaria,28,2022
Barahona,0,1.0,0,malaria,28,2022
Dajabón,0,2.8,0,malaria,28,2022
Distrito Nacional,0,0.3,0,malaria,28,2022
Duarte,0,0.0,0,malaria,28,2022
El Seibo,0,2.0,0,malaria,28,2022
Elías Piña,0,2.9,0,malaria,28,2022
Espaillat,0,0.0,0,malaria,28,2022
Extranjero,0,0.1,0,malaria,28,2022
Hato Mayor,0,0.0,0,malaria,28,2022
Hermanas Mirabal,0,0.0,0,malaria,28,2022
Independencia,0,0.0,0,malaria,28,2022
La Altagracia,0,12.4,0,malaria,28,2022
La Romana,0,0.0,0,malaria,28,2022
La Vega,0,0.0,0,malaria,28,2022
María Trinidad Sánchez,0,0.0,0,malaria,28,2022
Monseñor Nouel,0,0.0,0,malaria,28,2022
Monte Cristi,0,0.0,0,malaria,28,2022
Monte Plata,0,0.0,0,malaria,28,2022
Pedernales,0,10.4,0,malaria,28,2022
Peravia,0,0.0,0,malaria,28,2022
Puerto Plata,0,0.0,0,malaria,28,2022
Samaná,0,0.0,0,malaria,28,2022
San Cristóbal,0,0.3,0,malaria,28,2022
San José de Ocoa,0,0.0,0,malaria,28,2022
San Juan,10,106.0,0,malaria,28,2022
San Pedro de Macorís,0,0.0,0,malaria,28,2022
Santiago,0,0.0,0,malaria,28,2022
Santiago Rodríguez,0,0.0,0,malaria,28,2022
Santo Domingo,0,0.1,0,malaria,28,2022
Sánchez Ramírez,0,0.0,0,malaria,28,2022
Valverde,0,0.0,0,malaria,28,2022
Azua,0,18.5,0,malaria,29,2022
Baoruco,0,8.8,0,malaria,29,2022
Barahona,0,0.9,0,malaria,29,2022
Dajabón,0,2.7,0,malaria,29,2022
Distrito Nacional,0,0.3,0,malaria,29,2022
Duarte,0,0.0,0,malaria,29,2022
El Seibo,0,1.9,0,malaria,29,2022
Elías Piña,0,2.8,0,malaria,29,2022
Espaillat,0,0.0,0,malaria,29,2022
Extranjero,0,0.1,0,malaria,29,2022
Hato Mayor,0,0.0,0,malaria,29,2022
Hermanas Mirabal,0,0.0,0,malaria,29,2022
Independencia,0,0.0,0,malaria,29,2022
La Altagracia,0,11.9,0,malaria,29,2022
La Romana,0,0.0,0,malaria,29,2022
La Vega,0,0.0,0,malaria,29,2022
María Trinidad Sánchez,0,0.0,0,malaria,29,2022
Monseñor Nouel,0,0.0,0,malaria,29,2022
Monte Cristi,0,0.0,0,malaria,29,2022
Monte Plata,0,0.0,0,malaria,29,2022
Pedernales,0,10.0,0,malaria,29,2022
Peravia,0,0.0,0,malaria,29,2022
Puerto Plata,0,0.0,0,malaria,29,2022
Samaná,0,0.0,0,malaria,29,2022
San Cristóbal,0,0.3,0,malaria,29,2022
San José de Ocoa,0,0.0,0,malaria,29,2022
San Juan,11,112.2,0,malaria,29,2022
San Pedro de Macorís,0,0.0,0,malaria,29,2022
Santiago,0,0.0,0,malaria,29,2022
Santiago Rodríguez,0,0.0,0,malaria,29,2022
Santo Domingo,0,0.1,0,malaria,29,2022
Sánchez Ramírez,0,0.0,0,malaria,29,2022
Valverde,0,0.0,0,malaria,29,2022
Azua,0,17.8,0,malaria,30,2022
Baoruco,0,8.5,0,malaria,30,2022
Barahona,0,0.9,0,malaria,30,2022
Dajabón,0,2.6,0,malaria,30,2022
Distrito Nacional,0,0.3,0,malaria,30,2022
Duarte,0,0.0,0,malaria,30,2022
El Seibo,0,1.8,0,malaria,30,2022
Elías Piña,0,2.7,0,malaria,30,2022
Espaillat,0,0.0,0,malaria,30,2022
Extranjero,0,0.1,0,malaria,30,2022
Hato Mayor,0,0.0,0,malaria,30,2022
Hermanas Mirabal,0,0.0,0,malaria,30,2022
Independencia,0,0.0,0,malaria,30,2022
La Altagracia,0,11.5,0,malaria,30,2022
La Romana,0,0.0,0,malaria,30,2022
La Vega,0,0.0,0,malaria,30,2022
María Trinidad Sánchez,0,0.0,0,malaria,30,2022
Monseñor Nouel,0,0.0,0,malaria,30,2022
Monte Cristi,0,0.0,0,malaria,30,2022
Monte Plata,0,0.0,0,malaria,30,2022
Pedernales,0,9.7,0,malaria,30,2022
Peravia,0,0.0,0,malaria,30,2022
Puerto Plata,0,0.0,0,malaria,30,2022
Samaná,0,0.0,0,malaria,30,2022
San Cristóbal,0,0.3,0,malaria,30,2022
San José de Ocoa,0,0.0,0,malaria,30,2022
San Juan,6,113.2,0,malaria,30,2022
San Pedro de Macorís,0,0.0,0,malaria,30,2022
Santiago,0,0.0,0,malaria,30,2022
Santiago Rodríguez,0,0.0,0,malaria,30,2022
Santo Domingo,0,0.1,0,malaria,30,2022
Sánchez Ramírez,0,0.0,0,malaria,30,2022
Valverde,0,0.0,0,malaria,30,2022
Azua,0,17.3,0,malaria,31,2022
Baoruco,0,8.2,0,malaria,31,2022
Barahona,0,0.9,0,malaria,31,2022
Dajabón,0,2.5,0,malaria,31,2022
Distrito Nacional,0,0.3,0,malaria,31,2022
Duarte,0,0.0,0,malaria,31,2022
El Seibo,0,1.8,0,malaria,31,2022
Elías Piña,0,2.7,0,malaria,31,2022
Espaillat,0,0.0,0,malaria,31,2022
Extranjero,0,0.1,0,malaria,31,2022
Hato Mayor,0,0.0,0,malaria,31,2022
Hermanas Mirabal,0,0.0,0,malaria,31,2022
Independencia,0,0.0,0,malaria,31,2022
La Altagracia,0,11.2,0,malaria,31,2022
La Romana,0,0.0,0,malaria,31,2022
La Vega,0,0.0,0,malaria,31,2022
María Trinidad Sánchez,0,0.0,0,malaria,31,2022
Monseñor Nouel,0,0.0,0,malaria,31,2022
Monte Cristi,0,0.0,0,malaria,31,2022
Monte Plata,0,0.0,0,malaria,31,2022
Pedernales,0,9.4,0,malaria,31,2022
Peravia,0,0.0,0,malaria,31,2022
Puerto Plata,0,0.0,0,malaria,31,2022
Samaná,0,0.0,0,malaria,31,2022
San Cristóbal,0,0.3,0,malaria,31,2022
San José de Ocoa,0,0.0,0,malaria,31,2022
San Juan,5,113.4,0,malaria,31,2022
San Pedro de Macorís,0,0.0,0,malaria,31,2022
Santiago,0,0.0,0,malaria,31,2022
Santiago Rodríguez,0,0.0,0,malaria,31,2022
Santo Domingo,0,0.1,0,malaria,31,2022
Sánchez Ramírez,0,0.0,0,malaria,31,2022
Valverde,0,0.0,0,malaria,31,2022
Azua,0,16.7,0,malaria,32,2022
Baoruco,0,8.0,0,malaria,32,2022
Barahona,0,0.9,0,malaria,32,2022
Dajabón,0,2.4,0,malaria,32,2022
Distrito Nacional,0,0.3,0,malaria,32,2022
Duarte,0,0.0,0,malaria,32,2022
El Seibo,0,1.7,0,malaria,32,2022
Elías Piña,0,2.6,0,malaria,32,2022
Espaillat,0,0.0,0,malaria,32,2022
Extranjero,0,0.1,0,malaria,32,2022
Hato Mayor,0,0.0,0,malaria,32,2022
Hermanas Mirabal,0,0.0,0,malaria,32,2022
Independencia,0,0.0,0,malaria,32,2022
La Altagracia,0,10.8,0,malaria,32,2022
La Romana,0,0.0,0,malaria,32,2022
La Vega,0,0.0,0,malaria,32,2022
María Trinidad Sánchez,0,0.0,0,malaria,32,2022
Monseñor Nouel,0,0.0,0,malaria,32,2022
Monte Cristi,0,0.0,0,malaria,32,2022
Monte Plata,0,0.0,0,malaria,32,2022
Pedernales,0,9.1,0,malaria,32,2022
Peravia,0,0.0,0,malaria,32,2022
Puerto Plata,0,0.0,0,malaria,32,2022
Samaná,0,0.0,0,malaria,32,2022
San Cristóbal,0,0.2,0,malaria,32,2022
San José de Ocoa,0,0.0,0,malaria,32,2022
San Juan,10,117.4,0,malaria,32,2022
San Pedro de Macorís,0,0.0,0,malaria,32,2022
Santiago,0,0.0,0,malaria,32,2022
Santiago Rodríguez,0,0.0,0,malaria,32,2022
Santo Domingo,2,0.2,0,malaria,32,2022
Sánchez Ramírez,0,0.0,0,malaria,32,2022
Valverde,0,0.0,0,malaria,32,2022
Azua,0,16.2,0,malaria,33,2022
Baoruco,0,7.7,0,malaria,33,2022
Barahona,0,0.8,0,malaria,33,2022
Dajabón,0,2.3,0,malaria,33,2022
Distrito Nacional,0,0.3,0,malaria,33,2022
Duarte,0,0.0,0,malaria,33,2022
El Seibo,0,1.7,0,malaria,33,2022
Elías Piña,0,2.5,0,malaria,33,2022
Espaillat,0,0.0,0,malaria,33,2022
Extranjero,0,0.1,0,malaria,33,2022
Hato Mayor,0,0.0,0,malaria,33,2022
Hermanas Mirabal,0,0.0,0,malaria,33,2022
Independencia,0,0.0,0,malaria,33,2022
La Altagracia,0,10.5,0,malaria,33,2022
La Romana,0,0.0,0,malaria,33,2022
La Vega,0,0.0,0,malaria,33,2022
María Trinidad Sánchez,0,0.0,0,malaria,33,2022
Monseñor Nouel,0,0.0,0,malaria,33,2022
Monte Cristi,0,0.0,0,malaria,33,2022
Monte Plata,0,0.0,0,malaria,33,2022
Pedernales,0,8.8,0,malaria,33,2022
Peravia,0,0.0,0,malaria,33,2022
Puerto Plata,0,0.0,0,malaria,33,2022
Samaná,0,0.0,0,malaria,33,2022
San Cristóbal,0,0.2,0,malaria,33,2022
San José de Ocoa,0,0.0,0,malaria,33,2022
San Juan,3,116.7,0,malaria,33,2022
San Pedro de Macorís,0,0.0,0,malaria,33,2022
Santiago,0,0.0,0,malaria,33,2022
Santiago Rodríguez,0,0.0,0,malaria,33,2022
Santo Domingo,0,0.2,0,malaria,33,2022
Sánchez Ramírez,0,0.0,0,malaria,33,2022
Valverde,0,0.0,0,malaria,33,2022
Azua,0,15.7,0,malaria,34,2022
Baoruco,0,7.5,0,malaria,34,2022
Barahona,0,0.8,0,malaria,34,2022
Dajabón,0,2.3,0,malaria,34,2022
Distrito Nacional,0,0.3,0,malaria,34,2022
Duarte,0,0.0,0,malaria,34,2022
El Seibo,0,1.6,0,malaria,34,2022
Elías Piña,0,2.4,0,malaria,34,2022
Espaillat,0,0.0,0,malaria,34,2022
Extranjero,0,0.1,0,malaria,34,2022
Hato Mayor,0,0.0,0,malaria,34,2022
Hermanas Mirabal,0,0.0,0,malaria,34,2022
Independencia,0,0.0,0,malaria,34,2022
La Altagracia,0,10.2,0,malaria,34,2022
La Romana,0,0.0,0,malaria,34,2022
La Vega,0,0.0,0,malaria,34,2022
María Trinidad Sánchez,0,0.0,0,malaria,34,2022
Monseñor Nouel,0,0.0,0,malaria,34,2022
Monte Cristi,0,0.0,0,malaria,34,2022
Monte Plata,0,0.0,0,malaria,34,2022
Pedernales,0,8.5,0,malaria,34,2022
Peravia,0,0.0,0,malaria,34,2022
Puerto Plata,0,0.0,0,malaria,34,2022
Samaná,0,0.0,0,malaria,34,2022
San Cristóbal,0,0.2,0,malaria,34,2022
San José de Ocoa,0,0.0,0,malaria,34,2022
San Juan,7,118.2,0,malaria,34,2022
San Pedro de Macorís,0,0.0,0,malaria,34,2022
Santiago,0,0.0,0,malaria,34,2022
Santiago Rodríguez,0,0.0,0,malaria,34,2022
Santo Domingo,0,0.2,0,malaria,34,2022
Sánchez Ramírez,0,0.0,0,malaria,34,2022
Valverde,0,0.0,0,malaria,34,2022
Azua,0,15.3,0,malaria,35,2022
Baoruco,0,7.3,0,malaria,35,2022
Barahona,0,0.8,0,malaria,35,2022
Dajabón,0,2.2,0,malaria,35,2022
Distrito Nacional,0,0.3,0,malaria,35,2022
Duarte,0,0.0,0,malaria,35,2022
El Seibo,0,1.6,0,malaria,35,2022
Elías Piña,0,2.4,0,malaria,35,2022
Espaillat,0,0.0,0,malaria,35,2022
Extranjero,0,0.1,0,malaria,35,2022
Hato Mayor,0,0.0,0,malaria,35,2022
Hermanas Mirabal,0,0.0,0,malaria,35,2022
Independencia,0,0.0,0,malaria,35,2022
La Altagracia,0,9.9,0,malaria,35,2022
La Romana,0,0.0,0,malaria,35,2022
La Vega,0,0.0,0,malaria,35,2022
María Trinidad Sánchez,0,0.0,0,malaria,35,2022
Monseñor Nouel,0,0.0,0,malaria,35,2022
Monte Cristi,0,0.0,0,malaria,35,2022
Monte Plata,0,0.0,0,malaria,35,2022
Pedernales,0,8.3,0,malaria,35,2022
Peravia,0,0.0,0,malaria,35,2022
Puerto Plata,0,0.0,0,malaria,35,2022
Samaná,0,0.0,0,malaria,35,2022
San Cristóbal,0,0.2,0,malaria,35,2022
San José de Ocoa,0,0.0,0,malaria,35,2022
San Juan,13,123.7,0,malaria,35,2022
San Pedro de Macorís,0,0.0,0,malaria,35,2022
Santiago,0,0.0,0,malaria,35,2022
Santiago Rodríguez,0,0.0,0,malaria,35,2022
Santo Domingo,0,0.1,0,malaria,35,2022
Sánchez Ramírez,0,0.0,0,malaria,35,2022
Valverde,0,0.0,0,malaria,35,2022
Azua,0,14.9,0,malaria,36,2022
Baoruco,0,7.1,0,malaria,36,2022
Barahona,0,0.8,0,malaria,36,2022
Dajabón,0,2.2,0,malaria,36,2022
Distrito Nacional,0,0.3,0,malaria,36,2022
Duarte,0,0.0,0,malaria,36,2022
El Seibo,0,1.5,0,malaria,36,2022
Elías Piña,0,2.3,0,malaria,36,2022
Espaillat,0,0.0,0,malaria,36,2022
Extranjero,0,0.1,0,malaria,36,2022
Hato Mayor,0,0.0,0,malaria,36,2022
Hermanas Mirabal,0,0.0,0,malaria,36,2022
Independencia,0,0.0,0,malaria,36,2022
La Altagracia,0,9.6,0,malaria,36,2022
La Romana,0,0.0,0,malaria,36,2022
La Vega,0,0.0,0,malaria,36,2022
María Trinidad Sánchez,0,0.0,0,malaria,36,2022
Monseñor Nouel,0,0.0,0,malaria,36,2022
Monte Cristi,0,0.0,0,malaria,36,2022
Monte Plata,0,0.0,0,malaria,36,2022
Pedernales,0,8.1,0,malaria,36,2022
Peravia,0,0.0,0,malaria,36,2022
Puerto Plata,0,0.0,0,malaria,36,2022
