Provincia,Muertes Maternas,Muertes Infantiles,Condicion,Numero,Year
María Trinidad Sánchez,0,0,maternainfantil,53,2020
Monseñor Nouel,0,0,maternainfantil,53,2020
Monte Cristi,0,0,maternainfantil,53,2020
Monte Plata,0,0,maternainfantil,53,2020
Pedernales,0,0,maternainfantil,53,2020
Peravia,0,0,maternainfantil,53,2020
Puerto Plata,0,1,maternainfantil,53,2020
Samaná,0,0,maternainfantil,53,2020
San Cristóbal,0,2,maternainfantil,53,2020
San José de Ocoa,0,0,maternainfantil,53,2020
San Juan,0,0,maternainfantil,53,2020
San Pedro de Macorís,0,1,maternainfantil,53,2020
Santiago,0,0,maternainfantil,53,2020
Santiago Rodríguez,0,0,maternainfantil,53,2020
Santo Domingo,1,4,maternainfantil,53,2020
Sánchez Ramírez,0,0,maternainfantil,53,2020
Valverde,0,2,maternainfantil,53,2020
Azua,1,3,maternainfantil,1,2021
Baoruco,0,1,maternainfantil,1,2021
Barahona,0,1,maternainfantil,1,2021
Dajabón,0,0,maternainfantil,1,2021
Distrito Nacional,0,6,maternainfantil,1,2021
Duarte,0,0,maternainfantil,1,2021
El Seibo,0,0,maternainfantil,1,2021
Elías Piña,0,0,maternainfantil,1,2021
Espaillat,0,0,maternainfantil,1,2021
Extranjera,0,0,maternainfantil,1,2021
Hato Mayor,0,0,maternainfantil,1,2021
Hermanas Mirabal,0,0,maternainfantil,1,2021
Independencia,0,1,maternainfantil,1,2021
La Altagracia,0,0,maternainfantil,1,2021
La Romana,0,0,maternainfantil,1,2021
La Vega,0,4,maternainfantil,1,2021
María Trinidad Sánchez,0,0,maternainfantil,1,2021
Monseñor Nouel,0,0,maternainfantil,1,2021
Monte Cristi,0,2,maternainfantil,1,2021
Monte Plata,0,0,maternainfantil,1,2021
Pedernales,0,0,maternainfantil,1,2021
Peravia,0,0,maternainfantil,1,2021
Puerto Plata,0,0,maternainfantil,1,2021
Samaná,0,1,maternainfantil,1,2021
San Cristóbal,0,3,maternainfantil,1,2021
San José de Ocoa,1,0,maternainfantil,1,2021
San Juan,0,1,maternainfantil,1,2021
San Pedro de Macorís,0,0,maternainfantil,1,2021
Santiago,0,11,maternainfantil,1,2021
Santiago Rodríguez,0,0,maternainfantil,1,2021
Santo Domingo,1,9,maternainfantil,1,2021
Sánchez Ramírez,0,0,maternainfantil,1,2021
Valverde,0,1,maternainfantil,1,2021
Azua,0,1,maternainfantil,2,2021
Bahoruco,0,0,maternainfantil,2,2021
Barahona,0,1,maternainfantil,2,2021
Dajabón,0,0,maternainfantil,2,2021
Distrito Nacional,0,2,maternainfantil,2,2021
Duarte,0,3,maternainfantil,2,2021
El Seibo,0,0,maternainfantil,2,2021
Elías Piña,0,1,maternainfantil,2,2021
Espaillat,0,0,maternainfantil,2,2021
Extranjera,0,0,maternainfantil,2,2021
Hato Mayor,1,0,maternainfantil,2,2021
Hermanas Mirabal,0,0,maternainfantil,2,2021
Independencia,0,0,maternainfantil,2,2021
La Altagracia,1,1,maternainfantil,2,2021
La Romana,0,1,maternainfantil,2,2021
La Vega,0,2,maternainfantil,2,2021
María Trinidad Sánchez,0,0,maternainfantil,2,2021
Monseñor Nouel,0,1,maternainfantil,2,2021
Monte Cristi,0,0,maternainfantil,2,2021
Monte Plata,0,1,maternainfantil,2,2021
Pedernales,0,0,maternainfantil,2,2021
Peravia,0,1,maternainfantil,2,2021
Puerto Plata,1,1,maternainfantil,2,2021
Samaná,0,1,maternainfantil,2,2021
San Cristóbal,0,0,maternainfantil,2,2021
San José de Ocoa,0,0,maternainfantil,2,2021
San Juan,0,0,maternainfantil,2,2021
San Pedro de Macorís,0,0,maternainfantil,2,2021
Santiago,1,3,maternainfantil,2,2021
Santiago Rodríguez,0,0,maternainfantil,2,2021
Santo Domingo,0,13,maternainfantil,2,2021
Sánchez Ramírez,0,0,maternainfantil,2,2021
Valverde,0,0,maternainfantil,2,2021
Azua,0,2,maternainfantil,3,2021
Bahoruco,0,1,maternainfantil,3,2021
Barahona,0,1,maternainfantil,3,2021
Dajabón,0,0,maternainfantil,3,2021
Distrito Nacional,0,2,maternainfantil,3,2021
Duarte,0,0,maternainfantil,3,2021
El Seibo,0,0,maternainfantil,3,2021
Elías Piña,0,1,maternainfantil,3,2021
Espaillat,0,1,maternainfantil,3,2021
Extranjera,0,0,maternainfantil,3,2021
Hato Mayor,0,0,maternainfantil,3,2021
Hermanas Mirabal,0,0,maternainfantil,3,2021
Independencia,0,2,maternainfantil,3,2021
La Altagracia,1,1,maternainfantil,3,2021
La Romana,0,1,maternainfantil,3,2021
La Vega,0,0,maternainfantil,3,2021
María Trinidad Sánchez,0,1,maternainfantil,3,2021
Monseñor Nouel,0,2,maternainfantil,3,2021
Monte Cristi,0,0,maternainfantil,3,2021
Monte Plata,0,1,maternainfantil,3,2021
Pedernales,1,0,maternainfantil,3,2021
Peravia,0,1,maternainfantil,3,2021
Puerto Plata,0,0,maternainfantil,3,2021
Samaná,0,1,maternainfantil,3,2021
San Cristóbal,0,7,maternainfantil,3,2021
San José de Ocoa,0,1,maternainfantil,3,2021
San Juan,0,1,maternainfantil,3,2021
San Pedro de Macorís,0,2,maternainfantil,3,2021
Santiago,0,6,maternainfantil,3,2021
Santiago Rodríguez,0,1,maternainfantil,3,2021
Santo Domingo,1,25,maternainfantil,3,2021
Sánchez Ramírez,0,0,maternainfantil,3,2021
Valverde,0,0,maternainfantil,3,2021
Azua,0,0,maternainfantil,4,2021
Baoruco,0,0,maternainfantil,4,2021
Barahona,0,2,maternainfantil,4,2021
Dajabón,0,0,maternainfantil,4,2021
Distrito Nacional,0,4,maternainfantil,4,2021
Duarte,0,0,maternainfantil,4,2021
El Seibo,0,0,maternainfantil,4,2021
Elías Piña,0,0,maternainfantil,4,2021
Espaillat,0,1,maternainfantil,4,2021
Extranjera,0,0,maternainfantil,4,2021
Hato Mayor,0,0,maternainfantil,4,2021
Hermanas Mirabal,0,0,maternainfantil,4,2021
Independencia,0,0,maternainfantil,4,2021
La Altagracia,0,0,maternainfantil,4,2021
La Romana,1,1,maternainfantil,4,2021
La Vega,0,3,maternainfantil,4,2021
María Trinidad Sánchez,0,0,maternainfantil,4,2021
Monseñor Nouel,0,0,maternainfantil,4,2021
Monte Cristi,1,0,maternainfantil,4,2021
Monte Plata,0,2,maternainfantil,4,2021
Pedernales,0,0,maternainfantil,4,2021
Peravia,0,0,maternainfantil,4,2021
Puerto Plata,0,3,maternainfantil,4,2021
Samaná,0,0,maternainfantil,4,2021
San Cristóbal,1,1,maternainfantil,4,2021
San José de Ocoa,0,0,maternainfantil,4,2021
San Juan,1,1,maternainfantil,4,2021
San Pedro de Macorís,1,0,maternainfantil,4,2021
Santiago,0,4,maternainfantil,4,2021
Santiago Rodríguez,0,0,maternainfantil,4,2021
Santo Domingo,1,14,maternainfantil,4,2021
Sánchez Ramírez,0,1,maternainfantil,4,2021
Valverde,0,0,maternainfantil,4,2021
Azua,0,1,maternainfantil,5,2021
Baoruco,0,1,maternainfantil,5,2021
Barahona,0,0,maternainfantil,5,2021
Dajabón,0,0,maternainfantil,5,2021
Distrito Nacional,0,8,maternainfantil,5,2021
Duarte,0,0,maternainfantil,5,2021
El Seibo,0,0,maternainfantil,5,2021
Elías Piña,0,0,maternainfantil,5,2021
Espaillat,0,0,maternainfantil,5,2021
Extranjera,0,0,maternainfantil,5,2021
Hato Mayor,0,0,maternainfantil,5,2021
Hermanas Mirabal,0,0,maternainfantil,5,2021
Independencia,0,0,maternainfantil,5,2021
La Altagracia,0,1,maternainfantil,5,2021
La Romana,0,0,maternainfantil,5,2021
La Vega,0,4,maternainfantil,5,2021
María Trinidad Sánchez,0,0,maternainfantil,5,2021
Monseñor Nouel,0,0,maternainfantil,5,2021
Monte Cristi,0,0,maternainfantil,5,2021
Monte Plata,0,1,maternainfantil,5,2021
Pedernales,0,0,maternainfantil,5,2021
Peravia,0,0,maternainfantil,5,2021
Puerto Plata,0,2,maternainfantil,5,2021
Samaná,0,0,maternainfantil,5,2021
San Cristóbal,1,2,maternainfantil,5,2021
San José de Ocoa,0,0,maternainfantil,5,2021
San Juan,1,0,maternainfantil,5,2021
San Pedro de Macorís,0,1,maternainfantil,5,2021
Santiago,0,7,maternainfantil,5,2021
Santiago Rodríguez,0,0,maternainfantil,5,2021
Santo Domingo,1,16,maternainfantil,5,2021
Sánchez Ramírez,0,1,maternainfantil,5,2021
Valverde,0,2,maternainfantil,5,2021
Azua,0,1,maternainfantil,6,2021
Baoruco,0,1,maternainfantil,6,2021
Barahona,0,0,maternainfantil,6,2021
Dajabón,1,0,maternainfantil,6,2021
Distrito Nacional,0,4,maternainfantil,6,2021
Duarte,1,1,maternainfantil,6,2021
El Seibo,0,0,maternainfantil,6,2021
Elías Piña,0,0,maternainfantil,6,2021
Espaillat,0,1,maternainfantil,6,2021
Extranjera,0,0,maternainfantil,6,2021
Hato Mayor,0,0,maternainfantil,6,2021
Hermanas Mirabal,0,1,maternainfantil,6,2021
Independencia,0,2,maternainfantil,6,2021
La Altagracia,1,0,maternainfantil,6,2021
La Romana,0,0,maternainfantil,6,2021
La Vega,0,1,maternainfantil,6,2021
María Trinidad Sánchez,0,0,maternainfantil,6,2021
Monseñor Nouel,0,0,maternainfantil,6,2021
Monte Cristi,0,3,maternainfantil,6,2021
Monte Plata,0,1,maternainfantil,6,2021
Pedernales,0,0,maternainfantil,6,2021
Peravia,0,0,maternainfantil,6,2021
Puerto Plata,0,0,maternainfantil,6,2021
Samaná,0,0,maternainfantil,6,2021
San Cristóbal,0,1,maternainfantil,6,2021
San José de Ocoa,0,0,maternainfantil,6,2021
San Juan,0,0,maternainfantil,6,2021
San Pedro de Macorís,0,1,maternainfantil,6,2021
Santiago,1,4,maternainfantil,6,2021
Santiago Rodríguez,0,1,maternainfantil,6,2021
Santo Domingo,1,14,maternainfantil,6,2021
Sánchez Ramírez,0,0,maternainfantil,6,2021
Valverde,0,1,maternainfantil,6,2021
Azua,0,3,maternainfantil,7,2021
Baoruco,0,0,maternainfantil,7,2021
Barahona,0,0,maternainfantil,7,2021
Dajabón,0,0,maternainfantil,7,2021
Distrito Nacional,0,4,maternainfantil,7,2021
Duarte,0,1,maternainfantil,7,2021
El Seibo,0,1,maternainfantil,7,2021
Elías Piña,0,0,maternainfantil,7,2021
Espaillat,0,2,maternainfantil,7,2021
Extranjera,0,0,maternainfantil,7,2021
Hato Mayor,0,3,maternainfantil,7,2021
Hermanas Mirabal,0,1,maternainfantil,7,2021
Independencia,0,0,maternainfantil,7,2021
La Altagracia,1,0,maternainfantil,7,2021
La Romana,0,1,maternainfantil,7,2021
La Vega,0,1,maternainfantil,7,2021
María Trinidad Sánchez,0,0,maternainfantil,7,2021
Monseñor Nouel,0,0,maternainfantil,7,2021
Monte Cristi,0,1,maternainfantil,7,2021
Monte Plata,0,1,maternainfantil,7,2021
Pedernales,0,0,maternainfantil,7,2021
Peravia,0,1,maternainfantil,7,2021
Puerto Plata,0,0,maternainfantil,7,2021
Samaná,0,0,maternainfantil,7,2021
San Cristóbal,0,1,maternainfantil,7,2021
San José de Ocoa,0,0,maternainfantil,7,2021
San Juan,0,0,maternainfantil,7,2021
San Pedro de Macorís,0,1,maternainfantil,7,2021
Santiago,0,2,maternainfantil,7,2021
Santiago Rodríguez,0,0,maternainfantil,7,2021
Santo Domingo,3,17,maternainfantil,7,2021
Sánchez Ramírez,0,0,maternainfantil,7,2021
Valverde,0,2,maternainfantil,7,2021
Azua,0,1,maternainfantil,8,2021
Bahoruco,0,0,maternainfantil,8,2021
Barahona,0,1,maternainfantil,8,2021
Dajabón,0,1,maternainfantil,8,2021
Distrito Nacional,0,5,maternainfantil,8,2021
Duarte,0,2,maternainfantil,8,2021
El Seibo,0,0,maternainfantil,8,2021
Elías Piña,0,0,maternainfantil,8,2021
Espaillat,0,0,maternainfantil,8,2021
Extranjera,0,2,maternainfantil,8,2021
Hato Mayor,0,0,maternainfantil,8,2021
Hermanas Mirabal,0,0,maternainfantil,8,2021
Independencia,0,0,maternainfantil,8,2021
La Altagracia,0,0,maternainfantil,8,2021
La Romana,1,0,maternainfantil,8,2021
La Vega,1,1,maternainfantil,8,2021
María Trinidad Sánchez,0,1,maternainfantil,8,2021
Monseñor Nouel,0,2,maternainfantil,8,2021
Monte Cristi,0,1,maternainfantil,8,2021
Monte Plata,0,1,maternainfantil,8,2021
Pedernales,0,0,maternainfantil,8,2021
Peravia,0,1,maternainfantil,8,2021
Puerto Plata,0,1,maternainfantil,8,2021
Samaná,0,0,maternainfantil,8,2021
San Cristóbal,0,4,maternainfantil,8,2021
San José de Ocoa,0,0,maternainfantil,8,2021
San Juan,0,2,maternainfantil,8,2021
San Pedro de Macorís,0,1,maternainfantil,8,2021
Santiago,0,6,maternainfantil,8,2021
Santiago Rodríguez,0,0,maternainfantil,8,2021
Santo Domingo,0,6,maternainfantil,8,2021
Sánchez Ramírez,0,1,maternainfantil,8,2021
Valverde,2,1,maternainfantil,8,2021
Azua,0,2,maternainfantil,9,2021
Baoruco,0,2,maternainfantil,9,2021
Barahona,1,3,maternainfantil,9,2021
Dajabón,0,0,maternainfantil,9,2021
Distrito Nacional,0,6,maternainfantil,9,2021
Duarte,0,0,maternainfantil,9,2021
El Seibo,0,0,maternainfantil,9,2021
Elías Piña,0,0,maternainfantil,9,2021
Espaillat,0,0,maternainfantil,9,2021
Extranjera,0,0,maternainfantil,9,2021
Hato Mayor,1,2,maternainfantil,9,2021
Hermanas Mirabal,0,1,maternainfantil,9,2021
Independencia,0,1,maternainfantil,9,2021
La Altagracia,1,1,maternainfantil,9,2021
La Romana,1,1,maternainfantil,9,2021
La Vega,0,3,maternainfantil,9,2021
María Trinidad Sánchez,0,1,maternainfantil,9,2021
Monseñor Nouel,0,0,maternainfantil,9,2021
Monte Cristi,0,0,maternainfantil,9,2021
Monte Plata,0,4,maternainfantil,9,2021
Pedernales,0,0,maternainfantil,9,2021
Peravia,0,0,maternainfantil,9,2021
Puerto Plata,1,0,maternainfantil,9,2021
Samaná,0,0,maternainfantil,9,2021
San Cristóbal,0,2,maternainfantil,9,2021
San José de Ocoa,0,2,maternainfantil,9,2021
San Juan,0,0,maternainfantil,9,2021
San Pedro de Macorís,0,3,maternainfantil,9,2021
Santiago,0,6,maternainfantil,9,2021
Santiago Rodríguez,0,1,maternainfantil,9,2021
Santo Domingo,0,26,maternainfantil,9,2021
Sánchez Ramírez,0,0,maternainfantil,9,2021
Valverde,0,0,maternainfantil,9,2021
Azua,0,2,maternainfantil,10,2021
Baoruco,0,1,maternainfantil,10,2021
Barahona,0,4,maternainfantil,10,2021
Dajabón,0,1,maternainfantil,10,2021
Distrito Nacional,0,5,maternainfantil,10,2021
Duarte,0,0,maternainfantil,10,2021
El Seibo,0,0,maternainfantil,10,2021
Elías Piña,0,0,maternainfantil,10,2021
Espaillat,0,0,maternainfantil,10,2021
Extranjera,0,0,maternainfantil,10,2021
Hato Mayor,0,1,maternainfantil,10,2021
Hermanas Mirabal,0,0,maternainfantil,10,2021
Independencia,0,1,maternainfantil,10,2021
La Altagracia,0,1,maternainfantil,10,2021
La Romana,0,1,maternainfantil,10,2021
La Vega,0,0,maternainfantil,10,2021
María Trinidad Sánchez,0,1,maternainfantil,10,2021
Monseñor Nouel,0,1,maternainfantil,10,2021
Monte Cristi,0,0,maternainfantil,10,2021
Monte Plata,0,1,maternainfantil,10,2021
Pedernales,0,0,maternainfantil,10,2021
Peravia,0,0,maternainfantil,10,2021
Puerto Plata,0,2,maternainfantil,10,2021
Samaná,0,0,maternainfantil,10,2021
San Cristóbal,0,2,maternainfantil,10,2021
San José de Ocoa,0,0,maternainfantil,10,2021
San Juan,0,1,maternainfantil,10,2021
San Pedro de Macorís,0,2,maternainfantil,10,2021
Santiago,0,6,maternainfantil,10,2021
Santiago Rodríguez,0,1,maternainfantil,10,2021
Santo Domingo,1,9,maternainfantil,10,2021
Sánchez Ramírez,0,0,maternainfantil,10,2021
Valverde,0,0,maternainfantil,10,2021
Azua,0,2,maternainfantil,11,2021
Baoruco,0,0,maternainfantil,11,2021
Barahona,0,1,maternainfantil,11,2021
Dajabón,0,1,maternainfantil,11,2021
Distrito Nacional,0,8,maternainfantil,11,2021
Duarte,0,0,maternainfantil,11,2021
El Seibo,0,0,maternainfantil,11,2021
Elías Piña,0,0,maternainfantil,11,2021
Espaillat,0,1,maternainfantil,11,2021
Extranjera,0,2,maternainfantil,11,2021
Hato Mayor,0,1,maternainfantil,11,2021
Hermanas Mirabal,0,0,maternainfantil,11,2021
Independencia,0,0,maternainfantil,11,2021
La Altagracia,0,1,maternainfantil,11,2021
La Romana,0,2,maternainfantil,11,2021
La Vega,0,6,maternainfantil,11,2021
María Trinidad Sánchez,0,1,maternainfantil,11,2021
Monseñor Nouel,0,0,maternainfantil,11,2021
Monte Cristi,0,0,maternainfantil,11,2021
Monte Plata,0,1,maternainfantil,11,2021
Pedernales,0,0,maternainfantil,11,2021
Peravia,0,2,maternainfantil,11,2021
Puerto Plata,0,2,maternainfantil,11,2021
Samaná,0,0,maternainfantil,11,2021
San Cristóbal,0,3,maternainfantil,11,2021
San José de Ocoa,0,1,maternainfantil,11,2021
San Juan,0,0,maternainfantil,11,2021
San Pedro de Macorís,0,5,maternainfantil,11,2021
Santiago,0,4,maternainfantil,11,2021
Santiago Rodríguez,0,0,maternainfantil,11,2021
Santo Domingo,1,16,maternainfantil,11,2021
Sánchez Ramírez,0,0,maternainfantil,11,2021
Valverde,0,0,maternainfantil,11,2021
Azua,1,2,maternainfantil,12,2021
Baoruco,0,0,maternainfantil,12,2021
Barahona,0,1,maternainfantil,12,2021
Dajabón,0,0,maternainfantil,12,2021
Distrito Nacional,0,1,maternainfantil,12,2021
Duarte,0,0,maternainfantil,12,2021
El Seibo,0,0,maternainfantil,12,2021
Elías Piña,1,0,maternainfantil,12,2021
Espaillat,0,0,maternainfantil,12,2021
Extranjera,0,0,maternainfantil,12,2021
Hato Mayor,0,0,maternainfantil,12,2021
Hermanas Mirabal,0,1,maternainfantil,12,2021
Independencia,0,0,maternainfantil,12,2021
La Altagracia,0,1,maternainfantil,12,2021
La Romana,0,0,maternainfantil,12,2021
La Vega,0,0,maternainfantil,12,2021
María Trinidad Sánchez,0,0,maternainfantil,12,2021
Monseñor Nouel,0,2,maternainfantil,12,2021
Monte Cristi,0,1,maternainfantil,12,2021
Monte Plata,0,0,maternainfantil,12,2021
Pedernales,0,0,maternainfantil,12,2021
Peravia,0,0,maternainfantil,12,2021
Puerto Plata,0,2,maternainfantil,12,2021
Samaná,0,0,maternainfantil,12,2021
San Cristóbal,1,2,maternainfantil,12,2021
San José de Ocoa,0,0,maternainfantil,12,2021
San Juan,0,1,maternainfantil,12,2021
San Pedro de Macorís,0,1,maternainfantil,12,2021
Santiago,0,3,maternainfantil,12,2021
Santiago Rodríguez,0,0,maternainfantil,12,2021
Santo Domingo,2,10,maternainfantil,12,2021
Sánchez Ramírez,0,1,maternainfantil,12,2021
Valverde,0,1,maternainfantil,12,2021
Azua,0,2,maternainfantil,13,2021
Baoruco,0,0,maternainfantil,13,2021
Barahona,0,1,maternainfantil,13,2021
Dajabón,0,0,maternainfantil,13,2021
Distrito Nacional,0,4,maternainfantil,13,2021
Duarte,0,1,maternainfantil,13,2021
El Seibo,0,0,maternainfantil,13,2021
Elías Piña,0,0,maternainfantil,13,2021
Espaillat,1,0,maternainfantil,13,2021
Extranjera,0,0,maternainfantil,13,2021
Hato Mayor,0,0,maternainfantil,13,2021
Hermanas Mirabal,0,0,maternainfantil,13,2021
Independencia,0,0,maternainfantil,13,2021
La Altagracia,0,0,maternainfantil,13,2021
La Romana,0,0,maternainfantil,13,2021
La Vega,1,3,maternainfantil,13,2021
María Trinidad Sánchez,0,1,maternainfantil,13,2021
Monseñor Nouel,0,0,maternainfantil,13,2021
Monte Cristi,0,0,maternainfantil,13,2021
Monte Plata,0,2,maternainfantil,13,2021
Pedernales,0,0,maternainfantil,13,2021
Peravia,0,1,maternainfantil,13,2021
Puerto Plata,0,3,maternainfantil,13,2021
Samaná,0,0,maternainfantil,13,2021
San Cristóbal,0,4,maternainfantil,13,2021
San José de Ocoa,0,0,maternainfantil,13,2021
San Juan,0,1,maternainfantil,13,2021
San Pedro de Macorís,0,4,maternainfantil,13,2021
Santiago,0,6,maternainfantil,13,2021
Santiago Rodríguez,0,0,maternainfantil,13,2021
Santo Domingo,0,15,maternainfantil,13,2021
Sánchez Ramírez,0,0,maternainfantil,13,2021
Valverde,0,1,maternainfantil,13,2021
Azua,0,0,maternainfantil,14,2021
Baoruco,0,1,maternainfantil,14,2021
Barahona,0,2,maternainfantil,14,2021
Dajabón,0,0,maternainfantil,14,2021
Distrito Nacional,0,4,maternainfantil,14,2021
Duarte,0,0,maternainfantil,14,2021
El Seibo,0,0,maternainfantil,14,2021
Elías Piña,0,0,maternainfantil,14,2021
Espaillat,0,0,maternainfantil,14,2021
Extranjera,0,0,maternainfantil,14,2021
Hato Mayor,0,0,maternainfantil,14,2021
Hermanas Mirabal,0,0,maternainfantil,14,2021
Independencia,0,0,maternainfantil,14,2021
La Altagracia,1,0,maternainfantil,14,2021
La Romana,0,0,maternainfantil,14,2021
La Vega,0,0,maternainfantil,14,2021
María Trinidad Sánchez,0,0,maternainfantil,14,2021
Monseñor Nouel,0,0,maternainfantil,14,2021
Monte Cristi,0,2,maternainfantil,14,2021
Monte Plata,0,0,maternainfantil,14,2021
Pedernales,0,2,maternainfantil,14,2021
Peravia,1,0,maternainfantil,14,2021
Puerto Plata,0,1,maternainfantil,14,2021
Samaná,0,2,maternainfantil,14,2021
San Cristóbal,0,2,maternainfantil,14,2021
San José de Ocoa,0,2,maternainfantil,14,2021
San Juan,0,3,maternainfantil,14,2021
San Pedro de Macorís,0,0,maternainfantil,14,2021
Santiago,2,3,maternainfantil,14,2021
Santiago Rodríguez,0,1,maternainfantil,14,2021
Santo Domingo,1,16,maternainfantil,14,2021
Sánchez Ramírez,0,0,maternainfantil,14,2021
Valverde,0,0,maternainfantil,14,2021
Azua,0,1,maternainfantil,15,2021
Baoruco,0,2,maternainfantil,15,2021
Barahona,0,0,maternainfantil,15,2021
Dajabón,0,0,maternainfantil,15,2021
Distrito Nacional,0,5,maternainfantil,15,2021
Duarte,0,1,maternainfantil,15,2021
El Seibo,1,0,maternainfantil,15,2021
Elías Piña,0,1,maternainfantil,15,2021
Espaillat,0,1,maternainfantil,15,2021
Extranjera,0,1,maternainfantil,15,2021
Hato Mayor,0,1,maternainfantil,15,2021
Hermanas Mirabal,0,1,maternainfantil,15,2021
Independencia,0,0,maternainfantil,15,2021
La Altagracia,0,0,maternainfantil,15,2021
La Romana,0,2,maternainfantil,15,2021
La Vega,0,1,maternainfantil,15,2021
María Trinidad Sánchez,0,1,maternainfantil,15,2021
Monseñor Nouel,0,2,maternainfantil,15,2021
Monte Cristi,0,0,maternainfantil,15,2021
Monte Plata,0,3,maternainfantil,15,2021
Pedernales,0,0,maternainfantil,15,2021
Peravia,0,2,maternainfantil,15,2021
Puerto Plata,1,1,maternainfantil,15,2021
Samaná,0,0,maternainfantil,15,2021
San Cristóbal,0,8,maternainfantil,15,2021
San José de Ocoa,0,0,maternainfantil,15,2021
San Juan,0,0,maternainfantil,15,2021
San Pedro de Macorís,1,1,maternainfantil,15,2021
Santiago,1,7,maternainfantil,15,2021
Santiago Rodríguez,0,0,maternainfantil,15,2021
Santo Domingo,2,17,maternainfantil,15,2021
Sánchez Ramírez,0,1,maternainfantil,15,2021
Valverde,0,1,maternainfantil,15,2021
Azua,1,0,maternainfantil,16,2021
