fecha,provincia,casos_probables,incidencia,defun_nuevas,numero,year
2019-31,Monte Cristi,15,277.6,0,31,2019
2019-31,Monte Plata,20,80.1,0,31,2019
2019-31,Pedernales,0,96.7,0,31,2019
2019-31,Peravia,11,283.7,0,31,2019
2019-31,Puerto Plata,14,44.9,0,31,2019
2019-31,Samaná,1,37.7,0,31,2019
2019-31,San Cristóbal,57,106.6,0,31,2019
2019-31,San José de Ocoa,19,399.8,0,31,2019
2019-31,San Juan,20,113.6,0,31,2019
2019-31,San Pedro de Macorís,18,55.2,0,31,2019
2019-31,Santiago,73,76.3,0,31,2019
2019-31,Santiago Rodríguez,2,96.6,0,31,2019
2019-31,Santo Domingo,261,137.5,0,31,2019
2019-31,Sánchez Ramírez,21,143.4,0,31,2019
2019-31,Valverde,27,217.9,0,31,2019
2019-32,Azua,21,208.1,0,32,2019
2019-32,Baoruco,12,200.1,0,32,2019
2019-32,Barahona,28,485.4,0,32,2019
2019-32,Dajabón,3,68.7,0,32,2019
2019-32,Distrito Nacional,50,118.5,0,32,2019
2019-32,Duarte,24,88.3,0,32,2019
2019-32,El Seibo,1,38.5,0,32,2019
2019-32,Elías Piña,5,110.1,0,32,2019
2019-32,Espaillat,14,59.8,0,32,2019
2019-32,Extranjera,0,0,0,32,2019
2019-32,Hato Mayor,12,104.2,0,32,2019
2019-32,Hermanas Mirabal,4,81,0,32,2019
2019-32,Independencia,1,457.6,0,32,2019
2019-32,La Altagracia,16,43.2,0,32,2019
2019-32,La Romana,27,104.7,0,32,2019
2019-32,La Vega,16,45.2,0,32,2019
2019-32,María Trinidad Sánchez,7,48.3,0,32,2019
2019-32,Monseñor Nouel,5,72.1,0,32,2019
2019-32,Monte Cristi,14,288.5,0,32,2019
2019-32,Monte Plata,14,89.5,0,32,2019
2019-32,Pedernales,1,98.4,0,32,2019
2019-32,Peravia,5,279,0,32,2019
2019-32,Puerto Plata,7,46.4,0,32,2019
2019-32,Samaná,1,38,0,32,2019
2019-32,San Cristóbal,43,114.3,0,32,2019
2019-32,San José de Ocoa,16,434.6,0,32,2019
2019-32,San Juan,18,122.4,0,32,2019
2019-32,San Pedro de Macorís,11,58.8,0,32,2019
2019-32,Santiago,75,85.5,0,32,2019
2019-32,Santiago Rodríguez,5,107.7,0,32,2019
2019-32,Santo Domingo,273,148.7,0,32,2019
2019-32,Sánchez Ramírez,13,151.8,0,32,2019
2019-32,Valverde,12,220.3,0,32,2019
2019-33,Azua,27,221,0,33,2019
2019-33,Baoruco,9,208.1,0,33,2019
2019-33,Barahona,35,499.8,0,33,2019
2019-33,Dajabón,12,95.1,0,33,2019
2019-33,Distrito Nacional,52,122.7,0,33,2019
2019-33,Duarte,12,91.9,0,33,2019
2019-33,El Seibo,6,47.5,0,33,2019
2019-33,Elías Piña,5,119.2,0,33,2019
2019-33,Espaillat,7,62.6,0,33,2019
2019-33,Extranjera,0,0,0,33,2019
2019-33,Hato Mayor,3,104.7,0,33,2019
2019-33,Hermanas Mirabal,9,94,0,33,2019
2019-33,Independencia,4,451.9,0,33,2019
2019-33,La Altagracia,15,48.8,0,33,2019
2019-33,La Romana,27,121.9,0,33,2019
2019-33,La Vega,18,50.7,0,33,2019
2019-33,María Trinidad Sánchez,9,56.9,0,33,2019
2019-33,Monseñor Nouel,9,78.1,0,33,2019
2019-33,Monte Cristi,13,295.9,0,33,2019
2019-33,Monte Plata,11,95.9,0,33,2019
2019-33,Pedernales,0,95.4,0,33,2019
2019-33,Peravia,2,272.1,0,33,2019
2019-33,Puerto Plata,7,49.8,0,33,2019
2019-33,Samaná,2,41.1,0,33,2019
2019-33,San Cristóbal,67,127.6,0,33,2019
2019-33,San José de Ocoa,23,487.4,0,33,2019
2019-33,San Juan,16,127.9,0,33,2019
2019-33,San Pedro de Macorís,9,62.2,0,33,2019
2019-33,Santiago,76,94.1,0,33,2019
2019-33,Santiago Rodríguez,0,101.7,0,33,2019
2019-33,Santo Domingo,276,159.1,0,33,2019
2019-33,Sánchez Ramírez,16,162.7,0,33,2019
2019-33,Valverde,8,221.7,0,33,2019
2019-34,Azua,38,241.4,0,34,2019
2019-34,Baoruco,6,209.6,0,34,2019
2019-34,Barahona,27,507.8,0,34,2019
2019-34,Dajabón,12,120,0,34,2019
2019-34,Distrito Nacional,68,130,0,34,2019
2019-34,Duarte,13,100.5,0,34,2019
2019-34,El Seibo,7,57.6,0,34,2019
2019-34,Elías Piña,5,125.4,0,34,2019
2019-34,Espaillat,17,72.2,0,34,2019
2019-34,Extranjera,1,0,0,34,2019
2019-34,Hato Mayor,6,110.6,0,34,2019
2019-34,Hermanas Mirabal,13,116.1,0,34,2019
2019-34,Independencia,1,443.9,0,34,2019
2019-34,La Altagracia,31,61.9,0,34,2019
2019-34,La Romana,39,143.8,0,34,2019
2019-34,La Vega,13,55.2,0,34,2019
2019-34,María Trinidad Sánchez,8,65,0,34,2019
2019-34,Monseñor Nouel,7,82,0,34,2019
2019-34,Monte Cristi,12,303,0,34,2019
2019-34,Monte Plata,20,109.9,0,34,2019
2019-34,Pedernales,2,101.4,0,34,2019
2019-34,Peravia,3,268,0,34,2019
2019-34,Puerto Plata,9,53.4,0,34,2019
2019-34,Samaná,6,46.8,0,34,2019
2019-34,San Cristóbal,47,135.7,0,34,2019
2019-34,San José de Ocoa,19,528.7,0,34,2019
2019-34,San Juan,13,134.4,0,34,2019
2019-34,San Pedro de Macorís,17,70.5,0,34,2019
2019-34,Santiago,91,105.3,0,34,2019
2019-34,Santiago Rodríguez,2,106.7,0,34,2019
2019-34,Santo Domingo,274,169.9,0,34,2019
2019-34,Sánchez Ramírez,23,181.1,0,34,2019
2019-34,Valverde,24,237.9,0,34,2019
2019-35,Azua,23,249.9,0,35,2019
2019-35,Baoruco,4,209.5,0,35,2019
2019-35,Barahona,19,508.2,0,35,2019
2019-35,Dajabón,3,123.3,0,35,2019
2019-35,Distrito Nacional,88,138.9,0,35,2019
2019-35,Duarte,8,101.6,0,35,2019
2019-35,El Seibo,6,65.5,0,35,2019
2019-35,Elías Piña,4,131.2,0,35,2019
2019-35,Espaillat,12,77.6,0,35,2019
2019-35,Extranjera,0,0,0,35,2019
2019-35,Hato Mayor,4,114.4,0,35,2019
2019-35,Hermanas Mirabal,7,124,0,35,2019
2019-35,Independencia,1,433.8,0,35,2019
2019-35,La Altagracia,30,73,0,35,2019
2019-35,La Romana,18,149.6,0,35,2019
2019-35,La Vega,19,60.5,0,35,2019
2019-35,María Trinidad Sánchez,9,72.6,0,35,2019
2019-35,Monseñor Nouel,6,84.8,0,35,2019
2019-35,Monte Cristi,4,299.4,0,35,2019
2019-35,Monte Plata,12,116.1,0,35,2019
2019-35,Pedernales,1,102.8,0,35,2019
2019-35,Peravia,5,264.1,0,35,2019
2019-35,Puerto Plata,6,54.5,0,35,2019
2019-35,Samaná,5,52.1,0,35,2019
2019-35,San Cristóbal,72,148.8,0,35,2019
2019-35,San José de Ocoa,19,565,0,35,2019
2019-35,San Juan,11,137.9,0,35,2019
2019-35,San Pedro de Macorís,19,77.8,0,35,2019
2019-35,Santiago,99,116.5,0,35,2019
2019-35,Santiago Rodríguez,1,106.3,0,35,2019
2019-35,Santo Domingo,284,179.8,0,35,2019
2019-35,Sánchez Ramírez,21,196.4,0,35,2019
2019-35,Valverde,23,250.5,0,35,2019
2019-36,Azua,11,248.9,0,36,2019
2019-36,Baoruco,2,206.6,0,36,2019
2019-36,Barahona,22,510.9,0,36,2019
2019-36,Dajabón,4,128.6,0,36,2019
2019-36,Distrito Nacional,67,143.8,0,36,2019
2019-36,Duarte,5,101.2,0,36,2019
2019-36,El Seibo,12,82.3,0,36,2019
2019-36,Elías Piña,3,134.3,0,36,2019
2019-36,Espaillat,8,79.7,0,36,2019
2019-36,Extranjera,0,0,0,36,2019
2019-36,Hato Mayor,9,126.3,0,36,2019
2019-36,Hermanas Mirabal,5,128.4,0,36,2019
2019-36,Independencia,3,429.2,0,36,2019
2019-36,La Altagracia,35,86.9,0,36,2019
2019-36,La Romana,14,151.3,0,36,2019
2019-36,La Vega,27,68.4,0,36,2019
2019-36,María Trinidad Sánchez,2,72.6,0,36,2019
2019-36,Monseñor Nouel,11,91.6,0,36,2019
2019-36,Monte Cristi,3,294.8,0,36,2019
2019-36,Monte Plata,7,117.4,0,36,2019
2019-36,Pedernales,1,104.1,0,36,2019
2019-36,Peravia,6,262,0,36,2019
2019-36,Puerto Plata,3,54.3,0,36,2019
2019-36,Samaná,5,55.8,0,36,2019
2019-36,San Cristóbal,45,154.9,0,36,2019
2019-36,San José de Ocoa,18,596.6,0,36,2019
2019-36,San Juan,7,138.6,0,36,2019
2019-36,San Pedro de Macorís,19,84.6,0,36,2019
2019-36,Santiago,70,122.9,0,36,2019
2019-36,Santiago Rodríguez,4,113.4,0,36,2019
2019-36,Santo Domingo,255,187.4,0,36,2019
2019-36,Sánchez Ramírez,9,196.7,0,36,2019
2019-36,Valverde,21,260.9,0,36,2019
2019-37,Azua,25,259.2,0,37,2019
2019-37,Baoruco,2,203.8,0,37,2019
2019-37,Barahona,24,514.9,0,37,2019
2019-37,Dajabón,3,131.5,0,37,2019
2019-37,Distrito Nacional,69,150.6,0,37,2019
2019-37,Duarte,9,104.2,0,37,2019
2019-37,El Seibo,4,86.2,0,37,2019
2019-37,Elías Piña,0,130.7,0,37,2019
2019-37,Espaillat,8,83.4,0,37,2019
2019-37,Extranjera,0,0,0,37,2019
2019-37,Hato Mayor,4,129.5,0,37,2019
2019-37,Hermanas Mirabal,3,131,0,37,2019
2019-37,Independencia,5,429.8,0,37,2019
2019-37,La Altagracia,35,99.2,0,37,2019
2019-37,La Romana,9,153.5,0,37,2019
2019-37,La Vega,15,71.6,0,37,2019
2019-37,María Trinidad Sánchez,2,73.7,0,37,2019
2019-37,Monseñor Nouel,8,95.6,0,37,2019
2019-37,Monte Cristi,2,294.1,0,37,2019
2019-37,Monte Plata,7,120.2,0,37,2019
2019-37,Pedernales,1,105.3,0,37,2019
2019-37,Peravia,4,257.7,0,37,2019
2019-37,Puerto Plata,13,59.2,0,37,2019
2019-37,Samaná,0,55.6,0,37,2019
2019-37,San Cristóbal,46,161,0,37,2019
2019-37,San José de Ocoa,19,629.1,0,37,2019
2019-37,San Juan,3,141.2,0,37,2019
2019-37,San Pedro de Macorís,15,89.7,0,37,2019
2019-37,Santiago,58,128.3,0,37,2019
2019-37,Santiago Rodríguez,3,117.7,0,37,2019
2019-37,Santo Domingo,199,192.5,0,37,2019
2019-37,Sánchez Ramírez,11,202.4,0,37,2019
2019-37,Valverde,15,265,0,37,2019
2019-39,Azua,21,269.4,0,39,2019
2019-39,Baoruco,1,200,0,39,2019
2019-39,Barahona,28,518.1,0,39,2019
2019-39,Dajabón,1,130.8,0,39,2019
2019-39,Distrito Nacional,61,160.8,0,39,2019
2019-39,Duarte,14,121.2,0,39,2019
2019-39,El Seibo,3,88.9,0,39,2019
2019-39,Elías Piña,0,128.2,0,39,2019
2019-39,Espaillat,4,88.1,0,39,2019
2019-39,Extranjera,0,0,0,39,2019
2019-39,Hato Mayor,9,143.1,0,39,2019
2019-39,Hermanas Mirabal,9,153.2,0,39,2019
2019-39,Independencia,2,412.3,0,39,2019
2019-39,La Altagracia,29,124.9,0,39,2019
2019-39,La Romana,8,161.9,0,39,2019
2019-39,La Vega,19,79.7,0,39,2019
2019-39,María Trinidad Sánchez,3,85,0,39,2019
2019-39,Monseñor Nouel,1,99.1,0,39,2019
2019-39,Monte Cristi,0,295,0,39,2019
2019-39,Monte Plata,6,128,0,39,2019
2019-39,Pedernales,0,119.1,0,39,2019
2019-39,Peravia,3,252.7,0,39,2019
2019-39,Puerto Plata,8,73,0,39,2019
2019-39,Samaná,3,58.7,0,39,2019
2019-39,San Cristóbal,22,167.7,0,39,2019
2019-39,San José de Ocoa,16,703.5,0,39,2019
2019-39,San Juan,4,151.3,0,39,2019
2019-39,San Pedro de Macorís,13,96.1,0,39,2019
2019-39,Santiago,46,138.9,0,39,2019
2019-39,Santiago Rodríguez,3,123.3,0,39,2019
2019-39,Santo Domingo,187,204.7,0,39,2019
2019-39,Sánchez Ramírez,9,214.9,0,39,2019
2019-39,Valverde,8,272.7,0,39,2019
2019-40,Azua,16,272.6,0,40,2019
2019-40,Baoruco,3,198.8,0,40,2019
2019-40,Barahona,19,517.5,0,40,2019
2019-40,Dajabón,0,127.5,0,40,2019
2019-40,Distrito Nacional,50,164.4,0,40,2019
2019-40,Duarte,8,129,0,40,2019
2019-40,El Seibo,4,96.5,0,40,2019
2019-40,Elías Piña,0,125,0,40,2019
2019-40,Espaillat,5,91.3,0,40,2019
2019-40,Extranjera,0,0,0,40,2019
2019-40,Hato Mayor,4,165.3,0,40,2019
2019-40,Hermanas Mirabal,6,162.1,0,40,2019
2019-40,Independencia,3,408.8,0,40,2019
2019-40,La Altagracia,25,134.2,0,40,2019
2019-40,La Romana,7,161.2,0,40,2019
2019-40,La Vega,14,82.1,0,40,2019
2019-40,María Trinidad Sánchez,3,88.4,0,40,2019
2019-40,Monseñor Nouel,0,97.4,0,40,2019
2019-40,Monte Cristi,4,294.3,0,40,2019
2019-40,Monte Plata,6,129.6,0,40,2019
2019-40,Pedernales,0,116.2,0,40,2019
2019-40,Peravia,4,250.3,0,40,2019
2019-40,Puerto Plata,12,77.8,0,40,2019
2019-40,Samaná,1,59.6,0,40,2019
2019-40,San Cristóbal,22,170.7,0,40,2019
2019-40,San José de Ocoa,6,702.5,0,40,2019
2019-40,San Juan,11,155.7,0,40,2019
2019-40,San Pedro de Macorís,12,98.8,0,40,2019
2019-40,Santiago,54,142.8,0,40,2019
2019-40,Santiago Rodríguez,1,122.5,0,40,2019
2019-40,Santo Domingo,195,209.6,0,40,2019
2019-40,Sánchez Ramírez,17,228.3,0,40,2019
2019-40,Valverde,11,274,0,40,2019
2019-41,Azua,23,279.1,0,41,2019
2019-41,Baoruco,1,195.2,0,41,2019
2019-41,Barahona,7,510.3,0,41,2019
2019-41,Dajabón,1,128.3,0,41,2019
2019-41,Distrito Nacional,46,166.4,0,41,2019
2019-41,Duarte,7,130.6,0,41,2019
2019-41,El Seibo,5,102.3,0,41,2019
2019-41,Elías Piña,2,132,0,41,2019
2019-41,Espaillat,2,93.3,0,41,2019
2019-41,Extranjera,0,0,0,41,2019
2019-41,Hato Mayor,8,187.8,0,41,2019
2019-41,Hermanas Mirabal,6,169.1,0,41,2019
2019-41,Independencia,1,401,0,41,2019
2019-41,La Altagracia,38,146.7,0,41,2019
2019-41,La Romana,14,168.1,0,41,2019
2019-41,La Vega,15,85.7,0,41,2019
2019-41,María Trinidad Sánchez,7,94.3,0,41,2019
2019-41,Monseñor Nouel,4,99.4,0,41,2019
2019-41,Monte Cristi,4,298,0,41,2019
2019-41,Monte Plata,3,127.7,0,41,2019
2019-41,Pedernales,1,117,0,41,2019
2019-41,Peravia,4,246.8,0,41,2019
2019-41,Puerto Plata,6,78.6,0,41,2019
2019-41,Samaná,7,67.3,0,41,2019
2019-41,San Cristóbal,25,171.8,0,41,2019
2019-41,San José de Ocoa,4,706.1,0,41,2019
2019-41,San Juan,4,153.6,0,41,2019
2019-41,San Pedro de Macorís,6,98.9,0,41,2019
2019-41,Santiago,72,148.9,0,41,2019
2019-41,Santiago Rodríguez,2,123.9,0,41,2019
2019-41,Santo Domingo,205,214.2,0,41,2019
2019-41,Sánchez Ramírez,8,230.2,0,41,2019
2019-41,Valverde,4,272.4,0,41,2019
2019-43,Azua,27,289.6,0,43,2019
2019-43,Baoruco,1,187.4,0,43,2019
2019-43,Barahona,6,499.3,0,43,2019
2019-43,Dajabón,1,124.1,0,43,2019
2019-43,Distrito Nacional,43,170.8,0,43,2019
2019-43,Duarte,5,135,0,43,2019
2019-43,El Seibo,3,113.2,0,43,2019
2019-43,Elías Piña,0,125.8,0,43,2019
2019-43,Espaillat,5,97,0,43,2019
2019-43,Extranjera,0,0,0,43,2019
2019-43,Hato Mayor,3,200.3,0,43,2019
2019-43,Hermanas Mirabal,5,179.6,0,43,2019
2019-43,Independencia,0,382.3,0,43,2019
2019-43,La Altagracia,32,160.9,0,43,2019
2019-43,La Romana,14,171.9,0,43,2019
2019-43,La Vega,11,90.9,0,43,2019
2019-43,María Trinidad Sánchez,2,97.6,0,43,2019
2019-43,Monseñor Nouel,5,102.4,0,43,2019
2019-43,Monte Cristi,0,285.2,0,43,2019
2019-43,Monte Plata,4,131.3,0,43,2019
2019-43,Pedernales,1,118.5,0,43,2019
2019-43,Peravia,6,245.2,0,43,2019
2019-43,Puerto Plata,6,79.7,0,43,2019
2019-43,Samaná,3,72.9,0,43,2019
2019-43,San Cristóbal,20,174,0,43,2019
2019-43,San José de Ocoa,10,710.7,0,43,2019
2019-43,San Juan,16,164.3,0,43,2019
2019-43,San Pedro de Macorís,13,105.5,0,43,2019
2019-43,Santiago,59,157.4,0,43,2019
2019-43,Santiago Rodríguez,5,130.8,0,43,2019
2019-43,Santo Domingo,140,220.2,0,43,2019
2019-43,Sánchez Ramírez,6,237,0,43,2019
2019-43,Valverde,35,298.3,0,43,2019
2019-44,Azua,14,290.5,0,44,2019
2019-44,Baoruco,1,184.3,0,44,2019
2019-44,Barahona,15,502.3,0,44,2019
2019-44,Dajabón,0,121.3,0,44,2019
2019-44,Distrito Nacional,36,171.3,0,44,2019
2019-44,Duarte,7,140.3,0,44,2019
2019-44,El Seibo,2,114.4,0,44,2019
2019-44,Elías Piña,0,123,0,44,2019
2019-44,Espaillat,4,99.3,0,44,2019
2019-44,Extranjera,0,0,0,44,2019
2019-44,Hato Mayor,1,198.5,0,44,2019
2019-44,Hermanas Mirabal,0,175.6,0,44,2019
2019-44,Independencia,1,375.7,0,44,2019
2019-44,La Altagracia,37,170.9,0,44,2019
2019-44,La Romana,4,169.3,0,44,2019
2019-44,La Vega,13,92.5,0,44,2019
2019-44,María Trinidad Sánchez,9,104.6,0,44,2019
2019-44,Monseñor Nouel,3,102.8,0,44,2019
2019-44,Monte Cristi,0,278.7,0,44,2019
2019-44,Monte Plata,7,132.7,0,44,2019
2019-44,Pedernales,2,122.6,0,44,2019
2019-44,Peravia,3,242,0,44,2019
2019-44,Puerto Plata,5,80.4,0,44,2019
2019-44,Samaná,1,72.3,0,44,2019
2019-44,San Cristóbal,14,172.8,0,44,2019
2019-44,San José de Ocoa,1,694.6,0,44,2019
2019-44,San Juan,2,161.6,0,44,2019
2019-44,San Pedro de Macorís,11,107.4,0,44,2019
2019-44,Santiago,67,162.7,0,44,2019
2019-44,Santiago Rodríguez,4,136.1,0,44,2019
2019-44,Santo Domingo,124,221.3,0,44,2019
2019-44,Sánchez Ramírez,8,241,0,44,2019
2019-44,Valverde,12,300.3,0,44,2019
2019-45,Azua,9,288.7,0,45,2019
2019-45,Baoruco,2,182.5,0,45,2019
2019-45,Barahona,14,499.1,0,45,2019
2019-45,Dajabón,1,120.4,0,45,2019
2019-45,Distrito Nacional,28,171,0,45,2019
2019-45,Duarte,2,140.7,0,45,2019
2019-45,El Seibo,3,118.1,0,45,2019
2019-45,Elías Piña,0,122,0,45,2019
2019-45,Espaillat,6,102.4,0,45,2019
2019-45,Extranjera,0,0,0,45,2019
2019-45,Hato Mayor,12,215.6,0,45,2019
2019-45,Hermanas Mirabal,6,184.2,0,45,2019
2019-45,Independencia,0,367.3,0,45,2019
2019-45,La Altagracia,28,176.8,0,45,2019
2019-45,La Romana,6,168.1,0,45,2019
2019-45,La Vega,18,96.4,0,45,2019
2019-45,María Trinidad Sánchez,5,109.7,0,45,2019
2019-45,Monseñor Nouel,4,103.9,0,45,2019
2019-45,Monte Cristi,1,275.5,0,45,2019
2019-45,Monte Plata,4,132.1,0,45,2019
2019-45,Pedernales,1,123.2,0,45,2019
2019-45,Peravia,6,239.6,0,45,2019
2019-45,Puerto Plata,12,84.1,0,45,2019
2019-45,Samaná,0,71.7,0,45,2019
2019-45,San Cristóbal,15,172.1,0,45,2019
2019-45,San José de Ocoa,1,681.2,0,45,2019
2019-45,San Juan,16,166.3,0,45,2019
2019-45,San Pedro de Macorís,15,112.2,0,45,2019
2019-45,Santiago,80,169,0,45,2019
2019-45,Santiago Rodríguez,1,135.1,0,45,2019
2019-45,Santo Domingo,127,222.2,0,45,2019
2019-45,Sánchez Ramírez,3,237.9,0,45,2019
2019-45,Valverde,22,308.7,0,45,2019
2019-47,Azua,19,289.4,0,47,2019
2019-47,Baoruco,1,176.9,0,47,2019
2019-47,Barahona,7,490.2,0,47,2019
2019-47,Dajabón,2,118.6,0,47,2019
2019-47,Distrito Nacional,20,169.8,0,47,2019
2019-47,Duarte,3,144.3,0,47,2019
2019-47,El Seibo,7,129.7,0,47,2019
2019-47,Elías Piña,5,130.8,0,47,2019
2019-47,Espaillat,12,109.1,0,47,2019
2019-47,Extranjera,0,0,0,47,2019
2019-47,Hato Mayor,1,216.8,1,47,2019
2019-47,Hermanas Mirabal,4,196.7,0,47,2019
2019-47,Independencia,0,363.2,0,47,2019
2019-47,La Altagracia,24,185.2,0,47,2019
2019-47,La Romana,2,166.3,1,47,2019
2019-47,La Vega,29,109.3,0,47,2019
2019-47,María Trinidad Sánchez,4,116.8,0,47,2019
2019-47,Monseñor Nouel,2,103.3,0,47,2019
2019-47,Monte Cristi,6,271.4,0,47,2019
2019-47,Monte Plata,8,134.7,0,47,2019
2019-47,Pedernales,0,124.4,0,47,2019
2019-47,Peravia,0,232.8,0,47,2019
2019-47,Puerto Plata,13,92.5,0,47,2019
2019-47,Samaná,1,72.6,0,47,2019
2019-47,San Cristóbal,7,168.1,0,47,2019
2019-47,San José de Ocoa,6,680.4,0,47,2019
2019-47,San Juan,23,175.1,0,47,2019
2019-47,San Pedro de Macorís,14,117.6,0,47,2019
2019-47,Santiago,107,185.8,0,47,2019
2019-47,Santiago Rodríguez,1,140.9,0,47,2019
2019-47,Santo Domingo,86,221.2,0,47,2019
2019-47,Sánchez Ramírez,7,242.3,0,47,2019
2019-47,Valverde,16,324,0,47,2019
2019-48,Azua,13,290.7,0,48,2019
2019-48,Baoruco,1,174.3,0,48,2019
2019-48,Barahona,6,483.4,0,48,2019
2019-48,Dajabón,0,116.1,0,48,2019
2019-48,Distrito Nacional,32,170.5,0,48,2019
2019-48,Duarte,7,147.9,0,48,2019
2019-48,El Seibo,2,134,0,48,2019
2019-48,Elías Piña,1,129.8,0,48,2019
2019-48,Espaillat,22,118.6,0,48,2019
2019-48,Extranjera,0,0,0,48,2019
2019-48,Hato Mayor,5,227.4,0,48,2019
2019-48,Hermanas Mirabal,13,212.6,0,48,2019
2019-48,Independencia,0,355.6,0,48,2019
2019-48,La Altagracia,24,192.7,0,48,2019
2019-48,La Romana,6,166,0,48,2019
2019-48,La Vega,34,117.6,0,48,2019
2019-48,María Trinidad Sánchez,2,115.1,0,48,2019
2019-48,Monseñor Nouel,4,103.6,0,48,2019
2019-48,Monte Cristi,1,267.6,0,48,2019
2019-48,Monte Plata,4,134.1,0,48,2019
2019-48,Pedernales,4,131.1,0,48,2019
2019-48,Peravia,5,230.1,0,48,2019
2019-48,Puerto Plata,11,96.1,0,48,2019
2019-48,Samaná,0,71.1,0,48,2019
2019-48,San Cristóbal,13,167,0,48,2019
2019-48,San José de Ocoa,7,680,0,48,2019
2019-48,San Juan,9,175.9,0,48,2019
2019-48,San Pedro de Macorís,9,118.7,0,48,2019
2019-48,Santiago,122,197.7,0,48,2019
2019-48,Santiago Rodríguez,3,145.5,0,48,2019
2019-48,Santo Domingo,84,221.5,0,48,2019
2019-48,Sánchez Ramírez,11,245.1,0,48,2019
2019-48,Valverde,23,330.8,0,48,2019
2019-49,Azua,13,291,0,49,2019
2019-49,Baoruco,0,170.7,0,49,2019
2019-49,Barahona,8,478.6,0,49,2019
2019-49,Dajabón,0,116.9,0,49,2019
2019-49,Distrito Nacional,17,168.7,0,49,2019
2019-49,Duarte,6,152.7,0,49,2019
2019-49,El Seibo,6,140.4,0,49,2019
2019-49,Elías Piña,1,128.8,0,49,2019
2019-49,Espaillat,13,125.5,0,49,2019
2019-49,Extranjera,0,0,0,49,2019
2019-49,Hato Mayor,2,235.1,0,49,2019
2019-49,Hermanas Mirabal,14,226.7,0,49,2019
2019-49,Independencia,2,352,0,49,2019
2019-49,La Altagracia,23,197.3,0,49,2019
2019-49,La Romana,2,164.2,0,49,2019
2019-49,La Vega,32,124,0,49,2019
2019-49,María Trinidad Sánchez,11,127.8,0,49,2019
2019-49,Monseñor Nouel,6,105.8,0,49,2019
2019-49,Monte Cristi,1,263.9,0,49,2019
2019-49,Monte Plata,4,133.6,0,49,2019
2019-49,Pedernales,0,131.5,0,49,2019
2019-49,Peravia,3,227.6,0,49,2019
2019-49,Puerto Plata,7,97.1,0,49,2019
2019-49,Samaná,3,75.4,0,49,2019
2019-49,San Cristóbal,10,165.4,0,49,2019
2019-49,San José de Ocoa,3,673.9,0,49,2019
2019-49,San Juan,1,173.7,0,49,2019
2019-49,San Pedro de Macorís,12,121.2,0,49,2019
2019-49,Santiago,89,204.3,0,49,2019
2019-49,Santiago Rodríguez,1,144.4,0,49,2019
2019-49,Santo Domingo,70,220.4,0,49,2019
2019-49,Sánchez Ramírez,8,246.4,0,49,2019
2019-49,Valverde,11,333.1,0,49,2019
2019-50,Azua,4,288,0,50,2019
2019-50,Baoruco,1,168.4,0,50,2019
2019-50,Barahona,4,471.2,0,50,2019
2019-50,Dajabón,1,116.2,0,50,2019
2019-50,Distrito Nacional,19,167.5,0,50,2019
2019-50,Duarte,12,159.7,0,50,2019
2019-50,El Seibo,1,138.7,0,50,2019
2019-50,Elías Piña,0,126.2,0,50,2019
2019-50,Espaillat,13,133.9,0,50,2019
2019-50,Extranjera,0,0,0,50,2019
2019-50,Hato Mayor,1,232.9,0,50,2019
2019-50,Hermanas Mirabal,5,231.2,0,50,2019
2019-50,Independencia,0,345,0,50,2019
2019-50,La Altagracia,20,199.7,0,50,2019
2019-50,La Romana,5,162.8,0,50,2019
2019-50,La Vega,22,128.4,0,50,2019
2019-50,María Trinidad Sánchez,13,136.3,0,50,2019
2019-50,Monseñor Nouel,3,106.1,0,50,2019
2019-50,Monte Cristi,2,260.4,0,50,2019
2019-50,Monte Plata,8,135.3,0,50,2019
2019-50,Pedernales,0,128.9,0,50,2019
2019-50,Peravia,4,225.2,0,50,2019
2019-50,Puerto Plata,3,95.7,0,50,2019
2019-50,Samaná,1,73.9,0,50,2019
2019-50,San Cristóbal,6,163.1,0,50,2019
2019-50,San José de Ocoa,2,664.2,0,50,2019
2019-50,San Juan,6,174.9,0,50,2019
2019-50,San Pedro de Macorís,14,123.6,0,50,2019
2019-50,Santiago,87,209.5,0,50,2019
2019-50,Santiago Rodríguez,1,143.3,0,50,2019
2019-50,Santo Domingo,90,219.4,0,50,2019
2019-50,Sánchez Ramírez,4,244.9,0,50,2019
2019-50,Valverde,8,331.8,0,50,2019
2019-51,Azua,15,288.8,0,51,2019
2019-51,Baoruco,1,166.1,0,51,2019
2019-51,Barahona,8,466.3,0,51,2019
2019-51,Dajabón,0,113.9,0,51,2019
2019-51,Distrito Nacional,19,166.4,0,51,2019
2019-51,Duarte,6,159.7,0,51,2019
2019-51,El Seibo,0,137.1,0,51,2019
2019-51,Elías Piña,0,123.8,0,51,2019
2019-51,Espaillat,7,135.5,0,51,2019
2019-51,Extranjera,0,0,0,51,2019
2019-51,Hato Mayor,4,233.1,0,51,2019
2019-51,Hermanas Mirabal,11,242.1,0,51,2019
2019-51,Independencia,3,343.5,0,51,2019
2019-51,La Altagracia,26,203.7,0,51,2019
2019-51,La Romana,2,160.4,0,51,2019
2019-51,La Vega,35,135.5,0,51,2019
2019-51,María Trinidad Sánchez,2,136.5,0,51,2019
2019-51,Monseñor Nouel,1,104.6,0,51,2019
