Provincia,Casos Sospechosos,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
La Romana,0,6.5,0,leptospirosis,18,2018
La Vega,0,17.0,0,leptospirosis,18,2018
María Trinidad Sánchez,0,8.2,0,leptospirosis,18,2018
Monseñor Nouel,0,6.7,0,leptospirosis,18,2018
Monte Cristi,0,12.5,0,leptospirosis,18,2018
Monte Plata,0,6.1,0,leptospirosis,18,2018
Pedernales,0,0.0,0,leptospirosis,18,2018
Peravia,0,0.0,0,leptospirosis,18,2018
Puerto Plata,0,8.7,0,leptospirosis,18,2018
Samaná,0,15.9,0,leptospirosis,18,2018
San Cristóbal,0,4.2,0,leptospirosis,18,2018
San José de Ocoa,0,25.8,0,leptospirosis,18,2018
San Juan,0,3.8,0,leptospirosis,18,2018
San Pedro de Macorís,0,14.4,0,leptospirosis,18,2018
Santiago,0,6.8,0,leptospirosis,18,2018
Santiago Rodríguez,2,15.1,0,leptospirosis,18,2018
Santo Domingo,1,5.4,0,leptospirosis,18,2018
Sánchez Ramírez,0,5.7,0,leptospirosis,18,2018
Valverde,1,30.1,0,leptospirosis,18,2018
Azua,0,1.1,0,leptospirosis,22,2018
Baoruco,0,4.7,0,leptospirosis,22,2018
Barahona,0,6.3,0,leptospirosis,22,2018
Dajabón,0,0.0,0,leptospirosis,22,2018
Distrito Nacional,0,2.3,0,leptospirosis,22,2018
Duarte,0,13.5,0,leptospirosis,22,2018
El Seibo,0,12.9,0,leptospirosis,22,2018
Elías Piña,0,0.0,0,leptospirosis,22,2018
Espaillat,0,7.0,0,leptospirosis,22,2018
Extranjera,0,0.0,0,leptospirosis,22,2018
Hato Mayor,0,11.0,0,leptospirosis,22,2018
Hermanas Mirabal,0,17.9,0,leptospirosis,22,2018
Independencia,0,0.0,0,leptospirosis,22,2018
La Altagracia,0,5.0,0,leptospirosis,22,2018
La Romana,1,6.2,0,leptospirosis,22,2018
La Vega,0,16.3,0,leptospirosis,22,2018
María Trinidad Sánchez,0,6.7,0,leptospirosis,22,2018
Monseñor Nouel,0,5.5,0,leptospirosis,22,2018
Monte Cristi,0,12.3,0,leptospirosis,22,2018
Monte Plata,0,5.0,0,leptospirosis,22,2018
Pedernales,0,0.0,0,leptospirosis,22,2018
Peravia,0,0.0,0,leptospirosis,22,2018
Puerto Plata,0,7.9,0,leptospirosis,22,2018
Samaná,0,13.0,0,leptospirosis,22,2018
San Cristóbal,0,3.8,0,leptospirosis,22,2018
San José de Ocoa,2,38.0,0,leptospirosis,22,2018
San Juan,0,3.1,0,leptospirosis,22,2018
San Pedro de Macorís,0,12.6,0,leptospirosis,22,2018
Santiago,2,6.7,1,leptospirosis,22,2018
Santiago Rodríguez,0,24.7,0,leptospirosis,22,2018
Santo Domingo,2,4.7,0,leptospirosis,22,2018
Sánchez Ramírez,0,6.2,0,leptospirosis,22,2018
Valverde,0,27.3,0,leptospirosis,22,2018
Azua,0,1.0,0,leptospirosis,23,2018
Baoruco,0,4.5,0,leptospirosis,23,2018
Barahona,0,6.0,0,leptospirosis,23,2018
Dajabón,0,0.0,0,leptospirosis,23,2018
Distrito Nacional,0,2.2,0,leptospirosis,23,2018
Duarte,0,13.0,0,leptospirosis,23,2018
El Seibo,0,12.3,0,leptospirosis,23,2018
Elías Piña,0,0.0,0,leptospirosis,23,2018
Espaillat,0,6.7,0,leptospirosis,23,2018
Extranjera,0,0.0,0,leptospirosis,23,2018
Hato Mayor,0,10.6,0,leptospirosis,23,2018
Hermanas Mirabal,0,17.1,0,leptospirosis,23,2018
Independencia,0,0.0,0,leptospirosis,23,2018
La Altagracia,0,4.8,0,leptospirosis,23,2018
La Romana,0,6.0,0,leptospirosis,23,2018
La Vega,0,15.6,0,leptospirosis,23,2018
María Trinidad Sánchez,0,6.4,0,leptospirosis,23,2018
Monseñor Nouel,0,5.3,0,leptospirosis,23,2018
Monte Cristi,0,11.8,0,leptospirosis,23,2018
Monte Plata,0,4.8,0,leptospirosis,23,2018
Pedernales,0,0.0,0,leptospirosis,23,2018
Peravia,0,0.0,0,leptospirosis,23,2018
Puerto Plata,0,7.5,0,leptospirosis,23,2018
Samaná,0,12.4,0,leptospirosis,23,2018
San Cristóbal,0,3.7,0,leptospirosis,23,2018
San José de Ocoa,0,36.3,0,leptospirosis,23,2018
San Juan,0,3.0,0,leptospirosis,23,2018
San Pedro de Macorís,0,12.0,0,leptospirosis,23,2018
Santiago,1,6.6,0,leptospirosis,23,2018
Santiago Rodríguez,0,23.6,0,leptospirosis,23,2018
Santo Domingo,1,4.6,0,leptospirosis,23,2018
Sánchez Ramírez,0,5.9,0,leptospirosis,23,2018
Valverde,0,26.1,0,leptospirosis,23,2018
Azua,0,1.0,0,leptospirosis,24,2018
Baoruco,0,4.3,0,leptospirosis,24,2018
Barahona,0,5.7,0,leptospirosis,24,2018
Dajabón,0,0.0,0,leptospirosis,24,2018
Distrito Nacional,0,2.1,0,leptospirosis,24,2018
Duarte,2,13.9,0,leptospirosis,24,2018
El Seibo,0,11.8,0,leptospirosis,24,2018
Elías Piña,0,0.0,0,leptospirosis,24,2018
Espaillat,0,6.4,0,leptospirosis,24,2018
Extranjera,0,0.0,0,leptospirosis,24,2018
Hato Mayor,0,10.1,0,leptospirosis,24,2018
Hermanas Mirabal,0,16.4,0,leptospirosis,24,2018
Independencia,0,0.0,0,leptospirosis,24,2018
La Altagracia,0,4.6,0,leptospirosis,24,2018
La Romana,1,6.5,0,leptospirosis,24,2018
La Vega,1,15.4,0,leptospirosis,24,2018
María Trinidad Sánchez,0,6.1,0,leptospirosis,24,2018
Monseñor Nouel,0,5.0,0,leptospirosis,24,2018
Monte Cristi,1,13.2,0,leptospirosis,24,2018
Monte Plata,0,4.6,0,leptospirosis,24,2018
Pedernales,0,0.0,0,leptospirosis,24,2018
Peravia,0,0.0,0,leptospirosis,24,2018
Puerto Plata,0,7.2,0,leptospirosis,24,2018
Samaná,0,11.9,0,leptospirosis,24,2018
San Cristóbal,1,3.9,0,leptospirosis,24,2018
San José de Ocoa,0,34.8,0,leptospirosis,24,2018
San Juan,0,2.9,0,leptospirosis,24,2018
San Pedro de Macorís,0,11.5,0,leptospirosis,24,2018
Santiago,1,6.6,0,leptospirosis,24,2018
Santiago Rodríguez,0,22.7,0,leptospirosis,24,2018
Santo Domingo,3,4.6,1,leptospirosis,24,2018
Sánchez Ramírez,0,5.7,0,leptospirosis,24,2018
Valverde,0,25.0,0,leptospirosis,24,2018
Azua,0,0.9,0,leptospirosis,25,2018
Baoruco,0,4.2,0,leptospirosis,25,2018
Barahona,0,5.5,0,leptospirosis,25,2018
Dajabón,0,0.0,0,leptospirosis,25,2018
Distrito Nacional,0,2.0,0,leptospirosis,25,2018
Duarte,1,14.0,0,leptospirosis,25,2018
El Seibo,1,13.6,0,leptospirosis,25,2018
Elías Piña,0,0.0,0,leptospirosis,25,2018
Espaillat,0,6.1,0,leptospirosis,25,2018
Extranjera,1,0.0,0,leptospirosis,25,2018
Hato Mayor,0,9.7,0,leptospirosis,25,2018
Hermanas Mirabal,0,15.8,0,leptospirosis,25,2018
Independencia,0,0.0,0,leptospirosis,25,2018
La Altagracia,0,4.4,0,leptospirosis,25,2018
La Romana,0,6.3,0,leptospirosis,25,2018
La Vega,0,14.8,0,leptospirosis,25,2018
María Trinidad Sánchez,0,5.9,0,leptospirosis,25,2018
Monseñor Nouel,2,7.3,0,leptospirosis,25,2018
Monte Cristi,0,12.6,0,leptospirosis,25,2018
Monte Plata,1,5.5,0,leptospirosis,25,2018
Pedernales,0,0.0,0,leptospirosis,25,2018
Peravia,0,0.0,0,leptospirosis,25,2018
Puerto Plata,0,6.9,0,leptospirosis,25,2018
Samaná,1,13.3,0,leptospirosis,25,2018
San Cristóbal,0,3.7,0,leptospirosis,25,2018
San José de Ocoa,0,33.4,0,leptospirosis,25,2018
San Juan,0,2.8,0,leptospirosis,25,2018
San Pedro de Macorís,0,11.0,0,leptospirosis,25,2018
Santiago,0,6.3,0,leptospirosis,25,2018
Santiago Rodríguez,0,21.7,0,leptospirosis,25,2018
Santo Domingo,1,4.5,0,leptospirosis,25,2018
Sánchez Ramírez,0,5.5,0,leptospirosis,25,2018
Valverde,1,25.2,0,leptospirosis,25,2018
Azua,0,0.9,0,leptospirosis,26,2018
Baoruco,0,4.0,0,leptospirosis,26,2018
Barahona,0,5.3,0,leptospirosis,26,2018
Dajabón,0,0.0,0,leptospirosis,26,2018
Distrito Nacional,0,2.0,0,leptospirosis,26,2018
Duarte,0,13.5,0,leptospirosis,26,2018
El Seibo,0,13.1,0,leptospirosis,26,2018
Elías Piña,0,0.0,0,leptospirosis,26,2018
Espaillat,0,5.9,0,leptospirosis,26,2018
Extranjera,0,0.0,0,leptospirosis,26,2018
Hato Mayor,0,9.3,0,leptospirosis,26,2018
Hermanas Mirabal,0,15.2,0,leptospirosis,26,2018
Independencia,0,0.0,0,leptospirosis,26,2018
La Altagracia,0,4.2,0,leptospirosis,26,2018
La Romana,0,6.0,0,leptospirosis,26,2018
La Vega,1,14.7,0,leptospirosis,26,2018
María Trinidad Sánchez,0,5.7,0,leptospirosis,26,2018
Monseñor Nouel,0,7.0,0,leptospirosis,26,2018
Monte Cristi,0,12.1,0,leptospirosis,26,2018
Monte Plata,1,6.3,0,leptospirosis,26,2018
Pedernales,0,0.0,0,leptospirosis,26,2018
Peravia,0,0.0,0,leptospirosis,26,2018
Puerto Plata,0,6.7,0,leptospirosis,26,2018
Samaná,1,14.6,0,leptospirosis,26,2018
San Cristóbal,1,3.9,0,leptospirosis,26,2018
San José de Ocoa,1,39.3,0,leptospirosis,26,2018
San Juan,0,2.7,0,leptospirosis,26,2018
San Pedro de Macorís,0,10.6,0,leptospirosis,26,2018
Santiago,1,6.5,0,leptospirosis,26,2018
Santiago Rodríguez,0,20.9,0,leptospirosis,26,2018
Santo Domingo,5,4.7,2,leptospirosis,26,2018
Sánchez Ramírez,0,5.3,0,leptospirosis,26,2018
Valverde,0,24.3,0,leptospirosis,26,2018
Azua,0,0.9,0,leptospirosis,27,2018
Baoruco,0,3.9,0,leptospirosis,27,2018
Barahona,0,5.1,0,leptospirosis,27,2018
Dajabón,0,0.0,0,leptospirosis,27,2018
Distrito Nacional,0,1.9,0,leptospirosis,27,2018
Duarte,0,13.0,0,leptospirosis,27,2018
El Seibo,0,12.6,0,leptospirosis,27,2018
Elías Piña,0,0.0,0,leptospirosis,27,2018
Espaillat,0,5.7,0,leptospirosis,27,2018
Extranjera,0,0.0,0,leptospirosis,27,2018
Hato Mayor,0,9.0,0,leptospirosis,27,2018
Hermanas Mirabal,0,14.6,0,leptospirosis,27,2018
Independencia,0,0.0,0,leptospirosis,27,2018
La Altagracia,1,4.7,0,leptospirosis,27,2018
La Romana,0,5.8,0,leptospirosis,27,2018
La Vega,0,14.2,0,leptospirosis,27,2018
María Trinidad Sánchez,0,5.5,0,leptospirosis,27,2018
Monseñor Nouel,0,6.7,0,leptospirosis,27,2018
Monte Cristi,0,11.7,0,leptospirosis,27,2018
Monte Plata,0,6.1,0,leptospirosis,27,2018
Pedernales,0,0.0,0,leptospirosis,27,2018
Peravia,0,0.0,0,leptospirosis,27,2018
Puerto Plata,0,5.8,0,leptospirosis,27,2018
Samaná,0,14.1,0,leptospirosis,27,2018
San Cristóbal,0,3.7,0,leptospirosis,27,2018
San José de Ocoa,0,37.8,0,leptospirosis,27,2018
San Juan,0,3.4,0,leptospirosis,27,2018
San Pedro de Macorís,0,10.2,0,leptospirosis,27,2018
Santiago,1,6.4,0,leptospirosis,27,2018
Santiago Rodríguez,0,20.1,0,leptospirosis,27,2018
Santo Domingo,1,4.5,0,leptospirosis,27,2018
Sánchez Ramírez,0,5.1,0,leptospirosis,27,2018
Valverde,0,22.3,0,leptospirosis,27,2018
Azua,0,0.8,0,leptospirosis,28,2018
Baoruco,0,3.7,0,leptospirosis,28,2018
Barahona,0,4.9,0,leptospirosis,28,2018
Dajabón,0,0.0,0,leptospirosis,28,2018
Distrito Nacional,0,1.8,0,leptospirosis,28,2018
Duarte,0,12.5,0,leptospirosis,28,2018
El Seibo,0,12.1,0,leptospirosis,28,2018
Elías Piña,0,0.0,0,leptospirosis,28,2018
Espaillat,0,5.5,0,leptospirosis,28,2018
Extranjera,0,0.0,0,leptospirosis,28,2018
Hato Mayor,0,8.7,0,leptospirosis,28,2018
Hermanas Mirabal,0,14.1,0,leptospirosis,28,2018
Independencia,0,0.0,0,leptospirosis,28,2018
La Altagracia,0,4.5,0,leptospirosis,28,2018
La Romana,0,5.6,0,leptospirosis,28,2018
La Vega,0,13.7,0,leptospirosis,28,2018
María Trinidad Sánchez,0,5.3,0,leptospirosis,28,2018
Monseñor Nouel,0,6.5,0,leptospirosis,28,2018
Monte Cristi,0,11.3,0,leptospirosis,28,2018
Monte Plata,0,5.9,0,leptospirosis,28,2018
Pedernales,0,0.0,0,leptospirosis,28,2018
Peravia,0,0.0,0,leptospirosis,28,2018
Puerto Plata,1,6.2,0,leptospirosis,28,2018
Samaná,0,11.9,0,leptospirosis,28,2018
San Cristóbal,0,3.6,0,leptospirosis,28,2018
San José de Ocoa,0,36.5,0,leptospirosis,28,2018
San Juan,0,3.3,0,leptospirosis,28,2018
San Pedro de Macorís,0,9.9,0,leptospirosis,28,2018
Santiago,2,6.5,0,leptospirosis,28,2018
Santiago Rodríguez,0,19.4,0,leptospirosis,28,2018
Santo Domingo,1,4.4,0,leptospirosis,28,2018
Sánchez Ramírez,1,6.1,0,leptospirosis,28,2018
Valverde,0,21.5,0,leptospirosis,28,2018
Azua,0,0.8,0,leptospirosis,29,2018
Baoruco,0,3.6,0,leptospirosis,29,2018
Barahona,1,5.7,0,leptospirosis,29,2018
Dajabón,0,0.0,0,leptospirosis,29,2018
Distrito Nacional,1,1.9,0,leptospirosis,29,2018
Duarte,1,12.7,0,leptospirosis,29,2018
El Seibo,0,11.7,0,leptospirosis,29,2018
Elías Piña,0,0.0,0,leptospirosis,29,2018
Espaillat,1,6.0,0,leptospirosis,29,2018
Extranjera,0,0.0,0,leptospirosis,29,2018
Hato Mayor,0,8.4,0,leptospirosis,29,2018
Hermanas Mirabal,0,13.6,0,leptospirosis,29,2018
Independencia,0,0.0,0,leptospirosis,29,2018
La Altagracia,0,4.3,0,leptospirosis,29,2018
La Romana,0,5.4,0,leptospirosis,29,2018
La Vega,1,13.7,0,leptospirosis,29,2018
María Trinidad Sánchez,1,6.3,1,leptospirosis,29,2018
Monseñor Nouel,0,6.3,0,leptospirosis,29,2018
Monte Cristi,0,10.9,0,leptospirosis,29,2018
Monte Plata,0,5.7,0,leptospirosis,29,2018
Pedernales,0,0.0,0,leptospirosis,29,2018
Peravia,0,0.0,0,leptospirosis,29,2018
Puerto Plata,0,6.0,0,leptospirosis,29,2018
Samaná,0,11.5,0,leptospirosis,29,2018
San Cristóbal,0,3.5,0,leptospirosis,29,2018
San José de Ocoa,1,38.4,0,leptospirosis,29,2018
San Juan,1,4.0,0,leptospirosis,29,2018
San Pedro de Macorís,1,10.1,0,leptospirosis,29,2018
Santiago,0,6.3,0,leptospirosis,29,2018
Santiago Rodríguez,0,18.7,0,leptospirosis,29,2018
Santo Domingo,2,4.4,0,leptospirosis,29,2018
Sánchez Ramírez,0,5.9,0,leptospirosis,29,2018
Valverde,2,22.8,0,leptospirosis,29,2018
Azua,0,0.8,0,leptospirosis,31,2018
Baoruco,0,3.4,0,leptospirosis,31,2018
Barahona,0,6.2,0,leptospirosis,31,2018
Dajabón,0,0.0,0,leptospirosis,31,2018
Distrito Nacional,0,2.1,0,leptospirosis,31,2018
Duarte,2,14.1,0,leptospirosis,31,2018
El Seibo,0,11.0,0,leptospirosis,31,2018
Elías Piña,0,0.0,0,leptospirosis,31,2018
Espaillat,0,5.6,0,leptospirosis,31,2018
Extranjera,0,0.0,0,leptospirosis,31,2018
Hato Mayor,0,7.8,0,leptospirosis,31,2018
Hermanas Mirabal,0,12.7,0,leptospirosis,31,2018
Independencia,0,5.9,0,leptospirosis,31,2018
La Altagracia,0,4.1,0,leptospirosis,31,2018
La Romana,0,5.1,0,leptospirosis,31,2018
La Vega,0,13.2,0,leptospirosis,31,2018
María Trinidad Sánchez,0,5.9,0,leptospirosis,31,2018
Monseñor Nouel,0,6.8,0,leptospirosis,31,2018
Monte Cristi,0,11.6,0,leptospirosis,31,2018
Monte Plata,0,6.2,0,leptospirosis,31,2018
Pedernales,0,0.0,0,leptospirosis,31,2018
Peravia,0,0.0,0,leptospirosis,31,2018
Puerto Plata,0,5.6,0,leptospirosis,31,2018
Samaná,1,12.3,0,leptospirosis,31,2018
San Cristóbal,0,3.3,0,leptospirosis,31,2018
San José de Ocoa,1,38.9,0,leptospirosis,31,2018
San Juan,0,3.7,0,leptospirosis,31,2018
San Pedro de Macorís,0,10.0,0,leptospirosis,31,2018
Santiago,1,6.2,0,leptospirosis,31,2018
Santiago Rodríguez,0,17.5,0,leptospirosis,31,2018
Santo Domingo,2,4.3,1,leptospirosis,31,2018
Sánchez Ramírez,2,8.8,0,leptospirosis,31,2018
Valverde,0,21.3,0,leptospirosis,31,2018
Azua,0,0.7,0,leptospirosis,32,2018
Baoruco,0,3.3,0,leptospirosis,32,2018
Barahona,0,6.0,0,leptospirosis,32,2018
Dajabón,0,0.0,0,leptospirosis,32,2018
Distrito Nacional,0,2.1,0,leptospirosis,32,2018
Duarte,0,13.7,0,leptospirosis,32,2018
El Seibo,0,10.6,0,leptospirosis,32,2018
Elías Piña,0,0.0,0,leptospirosis,32,2018
Espaillat,0,5.5,0,leptospirosis,32,2018
Extranjera,0,0.0,0,leptospirosis,32,2018
Hato Mayor,0,7.6,0,leptospirosis,32,2018
Hermanas Mirabal,1,14.1,0,leptospirosis,32,2018
Independencia,0,5.7,0,leptospirosis,32,2018
La Altagracia,0,3.9,0,leptospirosis,32,2018
La Romana,0,4.9,0,leptospirosis,32,2018
La Vega,2,13.6,0,leptospirosis,32,2018
María Trinidad Sánchez,0,5.8,0,leptospirosis,32,2018
Monseñor Nouel,0,6.6,0,leptospirosis,32,2018
Monte Cristi,1,12.7,0,leptospirosis,32,2018
Monte Plata,0,6.0,0,leptospirosis,32,2018
Pedernales,0,0.0,0,leptospirosis,32,2018
Peravia,0,0.0,0,leptospirosis,32,2018
Puerto Plata,0,5.4,0,leptospirosis,32,2018
Samaná,0,11.9,0,leptospirosis,32,2018
San Cristóbal,1,3.4,0,leptospirosis,32,2018
San José de Ocoa,0,37.7,0,leptospirosis,32,2018
San Juan,0,3.6,0,leptospirosis,32,2018
San Pedro de Macorís,1,10.3,0,leptospirosis,32,2018
Santiago,0,6.0,0,leptospirosis,32,2018
Santiago Rodríguez,1,19.8,0,leptospirosis,32,2018
Santo Domingo,1,4.2,0,leptospirosis,32,2018
Sánchez Ramírez,0,8.6,0,leptospirosis,32,2018
Valverde,0,20.7,0,leptospirosis,32,2018
Azua,0,0.7,0,leptospirosis,33,2018
Baoruco,0,3.2,0,leptospirosis,33,2018
Barahona,0,5.8,0,leptospirosis,33,2018
Dajabón,0,0.0,0,leptospirosis,33,2018
Distrito Nacional,0,2.0,0,leptospirosis,33,2018
Duarte,1,13.8,0,leptospirosis,33,2018
El Seibo,0,10.3,0,leptospirosis,33,2018
Elías Piña,0,0.0,0,leptospirosis,33,2018
Espaillat,0,5.3,0,leptospirosis,33,2018
Extranjera,0,0.0,0,leptospirosis,33,2018
Hato Mayor,0,7.4,0,leptospirosis,33,2018
Hermanas Mirabal,0,13.7,0,leptospirosis,33,2018
Independencia,0,5.6,0,leptospirosis,33,2018
La Altagracia,0,3.8,0,leptospirosis,33,2018
La Romana,0,4.8,0,leptospirosis,33,2018
La Vega,1,13.6,0,leptospirosis,33,2018
María Trinidad Sánchez,0,5.6,0,leptospirosis,33,2018
Monseñor Nouel,0,6.4,0,leptospirosis,33,2018
Monte Cristi,0,12.3,0,leptospirosis,33,2018
Monte Plata,0,5.8,0,leptospirosis,33,2018
Pedernales,0,0.0,0,leptospirosis,33,2018
Peravia,1,0.8,0,leptospirosis,33,2018
Puerto Plata,0,5.2,0,leptospirosis,33,2018
Samaná,1,13.0,0,leptospirosis,33,2018
San Cristóbal,0,3.3,0,leptospirosis,33,2018
San José de Ocoa,1,39.4,0,leptospirosis,33,2018
San Juan,0,3.5,0,leptospirosis,33,2018
San Pedro de Macorís,0,9.9,0,leptospirosis,33,2018
Santiago,2,6.2,0,leptospirosis,33,2018
Santiago Rodríguez,0,19.2,0,leptospirosis,33,2018
Santo Domingo,1,4.2,0,leptospirosis,33,2018
Sánchez Ramírez,0,8.3,0,leptospirosis,33,2018
Valverde,0,20.0,0,leptospirosis,33,2018
Azua,0,0.7,0,leptospirosis,36,2018
Baoruco,0,2.9,0,leptospirosis,36,2018
Barahona,0,5.4,0,leptospirosis,36,2018
Dajabón,0,0.0,0,leptospirosis,36,2018
Distrito Nacional,0,2.0,0,leptospirosis,36,2018
Duarte,0,13.6,0,leptospirosis,36,2018
El Seibo,0,9.4,0,leptospirosis,36,2018
Elías Piña,0,2.3,0,leptospirosis,36,2018
Espaillat,0,5.5,0,leptospirosis,36,2018
Extranjera,0,0.0,0,leptospirosis,36,2018
Hato Mayor,0,6.7,0,leptospirosis,36,2018
Hermanas Mirabal,0,12.5,0,leptospirosis,36,2018
Independencia,0,5.1,0,leptospirosis,36,2018
La Altagracia,0,3.5,0,leptospirosis,36,2018
La Romana,0,4.4,0,leptospirosis,36,2018
La Vega,1,13.1,1,leptospirosis,36,2018
María Trinidad Sánchez,0,7.2,0,leptospirosis,36,2018
Monseñor Nouel,0,6.7,0,leptospirosis,36,2018
Monte Cristi,0,12.5,0,leptospirosis,36,2018
Monte Plata,1,6.1,0,leptospirosis,36,2018
Pedernales,0,0.0,0,leptospirosis,36,2018
Peravia,0,0.7,0,leptospirosis,36,2018
Puerto Plata,0,5.2,0,leptospirosis,36,2018
Samaná,0,13.2,0,leptospirosis,36,2018
San Cristóbal,2,3.7,0,leptospirosis,36,2018
San José de Ocoa,0,38.7,0,leptospirosis,36,2018
San Juan,0,3.2,0,leptospirosis,36,2018
San Pedro de Macorís,0,9.1,0,leptospirosis,36,2018
Santiago,0,5.9,0,leptospirosis,36,2018
Santiago Rodríguez,0,17.6,0,leptospirosis,36,2018
Santo Domingo,2,4.0,0,leptospirosis,36,2018
Sánchez Ramírez,0,7.6,0,leptospirosis,36,2018
Valverde,0,19.2,0,leptospirosis,36,2018
Azua,0,0.6,0,leptospirosis,37,2018
Baoruco,0,2.8,0,leptospirosis,37,2018
Barahona,0,5.2,0,leptospirosis,37,2018
Dajabón,0,0.0,0,leptospirosis,37,2018
Distrito Nacional,0,1.9,0,leptospirosis,37,2018
Duarte,0,13.3,0,leptospirosis,37,2018
El Seibo,0,9.2,0,leptospirosis,37,2018
Elías Piña,0,2.2,0,leptospirosis,37,2018
Espaillat,0,5.3,0,leptospirosis,37,2018
Extranjera,0,0.0,0,leptospirosis,37,2018
Hato Mayor,0,6.6,0,leptospirosis,37,2018
Hermanas Mirabal,0,12.2,0,leptospirosis,37,2018
Independencia,0,5.0,0,leptospirosis,37,2018
La Altagracia,0,3.8,0,leptospirosis,37,2018
La Romana,0,4.2,0,leptospirosis,37,2018
La Vega,1,13.1,0,leptospirosis,37,2018
María Trinidad Sánchez,0,7.0,0,leptospirosis,37,2018
Monseñor Nouel,0,6.5,0,leptospirosis,37,2018
Monte Cristi,0,12.2,0,leptospirosis,37,2018
Monte Plata,0,5.9,0,leptospirosis,37,2018
Pedernales,0,0.0,0,leptospirosis,37,2018
Peravia,0,0.7,0,leptospirosis,37,2018
Puerto Plata,0,5.1,0,leptospirosis,37,2018
Samaná,0,12.9,0,leptospirosis,37,2018
San Cristóbal,0,3.6,0,leptospirosis,37,2018
San José de Ocoa,0,37.6,0,leptospirosis,37,2018
San Juan,1,3.7,0,leptospirosis,37,2018
San Pedro de Macorís,0,9.3,0,leptospirosis,37,2018
Santiago,0,5.8,0,leptospirosis,37,2018
Santiago Rodríguez,0,17.1,0,leptospirosis,37,2018
Santo Domingo,3,4.1,1,leptospirosis,37,2018
Sánchez Ramírez,0,7.4,0,leptospirosis,37,2018
Valverde,1,19.5,0,leptospirosis,37,2018
Azua,0,0.6,0,leptospirosis,38,2018
Baoruco,0,2.7,0,leptospirosis,38,2018
Barahona,0,5.1,0,leptospirosis,38,2018
Dajabón,0,0.0,0,leptospirosis,38,2018
Distrito Nacional,1,2.0,0,leptospirosis,38,2018
Duarte,0,12.9,0,leptospirosis,38,2018
El Seibo,0,8.9,0,leptospirosis,38,2018
Elías Piña,0,2.2,0,leptospirosis,38,2018
Espaillat,0,5.2,0,leptospirosis,38,2018
Extranjera,0,0.0,0,leptospirosis,38,2018
Hato Mayor,0,6.4,0,leptospirosis,38,2018
Hermanas Mirabal,0,11.9,0,leptospirosis,38,2018
Independencia,0,4.8,0,leptospirosis,38,2018
La Altagracia,0,3.7,0,leptospirosis,38,2018
La Romana,0,4.1,0,leptospirosis,38,2018
La Vega,1,13.1,0,leptospirosis,38,2018
María Trinidad Sánchez,0,5.8,0,leptospirosis,38,2018
Monseñor Nouel,2,8.0,0,leptospirosis,38,2018
Monte Cristi,0,11.9,0,leptospirosis,38,2018
Monte Plata,0,5.8,0,leptospirosis,38,2018
Pedernales,0,0.0,0,leptospirosis,38,2018
Peravia,0,0.7,0,leptospirosis,38,2018
Puerto Plata,0,5.0,0,leptospirosis,38,2018
Samaná,1,13.8,0,leptospirosis,38,2018
San Cristóbal,0,3.5,0,leptospirosis,38,2018
San José de Ocoa,1,39.1,0,leptospirosis,38,2018
San Juan,0,3.6,0,leptospirosis,38,2018
San Pedro de Macorís,0,9.1,0,leptospirosis,38,2018
Santiago,0,5.9,0,leptospirosis,38,2018
Santiago Rodríguez,0,16.7,0,leptospirosis,38,2018
Santo Domingo,2,4.1,0,leptospirosis,38,2018
Sánchez Ramírez,0,7.2,0,leptospirosis,38,2018
Valverde,0,19.0,0,leptospirosis,38,2018
Azua,0,0.6,0,leptospirosis,39,2018
Baoruco,0,2.7,0,leptospirosis,39,2018
Barahona,0,4.9,0,leptospirosis,39,2018
Dajabón,0,0.0,0,leptospirosis,39,2018
Distrito Nacional,2,2.2,0,leptospirosis,39,2018
Duarte,1,13.0,0,leptospirosis,39,2018
El Seibo,0,8.7,0,leptospirosis,39,2018
Elías Piña,0,2.1,0,leptospirosis,39,2018
Espaillat,0,5.0,0,leptospirosis,39,2018
Extranjera,0,0.0,0,leptospirosis,39,2018
Hato Mayor,0,6.2,0,leptospirosis,39,2018
Hermanas Mirabal,0,11.6,0,leptospirosis,39,2018
Independencia,0,7.0,0,leptospirosis,39,2018
La Altagracia,0,3.6,0,leptospirosis,39,2018
La Romana,0,4.0,0,leptospirosis,39,2018
La Vega,0,12.8,0,leptospirosis,39,2018
María Trinidad Sánchez,0,5.7,0,leptospirosis,39,2018
Monseñor Nouel,0,7.8,0,leptospirosis,39,2018
Monte Cristi,0,11.6,0,leptospirosis,39,2018
Monte Plata,0,5.6,0,leptospirosis,39,2018
Pedernales,0,0.0,0,leptospirosis,39,2018
Peravia,0,0.7,0,leptospirosis,39,2018
Puerto Plata,0,4.8,0,leptospirosis,39,2018
Samaná,1,15.9,0,leptospirosis,39,2018
San Cristóbal,0,3.5,0,leptospirosis,39,2018
San José de Ocoa,0,38.1,0,leptospirosis,39,2018
San Juan,2,4.7,0,leptospirosis,39,2018
San Pedro de Macorís,0,8.9,0,leptospirosis,39,2018
Santiago,0,5.7,0,leptospirosis,39,2018
Santiago Rodríguez,0,16.3,0,leptospirosis,39,2018
Santo Domingo,1,4.1,0,leptospirosis,39,2018
Sánchez Ramírez,1,8.8,0,leptospirosis,39,2018
Valverde,0,18.5,0,leptospirosis,39,2018
